Time	S1	S2	I1	I2	Y1	Y2	R1	R2	D1	D2	V1	V2	NewI	NewY
13.035714	44497698.983758	2855193.957056	677.725546	21.883140	0.000009	0.000000	110.330666	3.357738	0.960020	0.802066	0.000000	0.000000	813.059186	0.000010	
14.038462	44497221.207426	2855178.865415	1087.846106	34.825273	0.000023	0.000000	177.402810	5.092792	1.543635	1.216520	0.000000	0.000000	1305.927160	0.000025	
15.041209	44496455.910173	2855154.696988	1744.760434	55.572588	0.000064	0.000001	284.850757	7.854267	2.478572	1.876157	0.000000	0.000000	2095.392840	0.000071	
16.043956	44495235.224501	2855116.151972	2792.557673	88.681232	0.000154	0.000002	456.247722	12.242431	3.969949	2.924362	0.000000	0.000000	3354.623527	0.000170	
17.046703	44493271.084301	2855054.134992	4478.492861	141.970266	0.000391	0.000005	732.052635	19.287510	6.369812	4.607227	0.000000	0.000000	5380.780707	0.000429	
18.049451	44490116.879670	2854954.543091	7185.888465	227.563324	0.001063	0.000014	1175.006709	30.587178	10.224094	7.306392	0.000000	0.000000	8634.577239	0.001166	
19.052198	44485081.523251	2854795.552018	11507.889640	364.221447	0.002714	0.000035	1882.206728	48.614014	16.377667	11.612485	0.000000	0.000000	13828.924731	0.002981	
20.054945	44477015.046127	2854540.841915	18431.451776	583.166004	0.006611	0.000085	3015.258762	77.483433	26.236725	18.508563	0.000000	0.000000	22150.111958	0.007251	
21.057692	44464036.962816	2854130.990274	29570.229373	935.471638	0.017237	0.000222	4838.687558	123.933660	42.103016	29.604206	0.000000	0.000000	35538.046909	0.018887	
22.060440	44443284.214939	2853475.452273	47380.395543	1498.947142	0.047169	0.000604	7755.855920	198.244889	67.486429	47.355093	0.000000	0.000000	56946.332788	0.051768	
23.063187	44410175.571466	2852429.392150	75792.515972	2398.067533	0.113031	0.001444	12411.799770	316.851826	107.999761	75.687047	0.000000	0.000000	91101.036384	0.124010	
24.065934	44356979.611789	2850747.788073	121434.802655	3843.288095	0.290246	0.003702	19900.135759	507.655165	173.159551	121.264965	0.000000	0.000000	145978.600138	0.318089	
25.068681	44272012.151195	2848059.087296	194313.279791	6153.470671	0.793521	0.010116	31884.333478	813.183557	277.442014	194.248360	0.000000	0.000000	233634.761508	0.870478	
26.071429	44137002.691445	2843782.460267	310075.870430	9827.124922	1.942526	0.024755	50964.025487	1299.880444	443.470111	310.509613	0.000000	0.000000	372920.848288	2.132136	
27.074176	43921891.932632	2836955.267509	494405.780978	15689.048632	4.840482	0.061680	81476.452837	2078.995725	708.993072	496.626454	0.000000	0.000000	594858.799859	5.307967	
28.076923	43581469.593550	2826110.497966	785763.196229	24992.013967	12.741969	0.162505	130110.229411	3323.418540	1132.238842	793.907021	0.000000	0.000000	946125.908484	13.974886	
29.079670	43049106.384048	2809059.246977	1240593.907965	39599.180456	32.656319	0.416920	206953.998954	5295.996296	1801.052715	1265.159351	0.000000	0.000000	1495540.368975	35.880874	
30.082418	42221719.119732	2782376.417619	1945895.529913	62420.431443	78.459411	1.003311	327940.698273	8412.424083	2854.192671	2009.723544	0.000000	0.000000	2349610.462649	86.173351	
31.085165	40963847.808649	2741256.027784	3013230.622254	97470.936305	195.993561	2.515384	516715.771863	13310.441607	4497.803673	3180.078920	0.000000	0.000000	3648602.163567	215.294977	
32.087912	39118661.140446	2679687.162105	4567372.295977	149647.271309	488.183783	6.300328	804957.952375	20888.181228	7008.427419	4991.085030	0.000000	0.000000	5555357.697449	538.226831	
33.090659	36489316.519089	2589441.062590	6759387.010501	225591.803808	1127.912276	14.640709	1237875.618322	32423.873590	10780.939812	7748.619303	0.000000	0.000000	8274948.418321	1245.167567	
34.093407	32978645.753638	2463647.231825	9635603.544328	330189.963459	2532.646837	33.276433	1865452.161411	49514.098810	16253.893786	11835.429473	0.000000	0.000000	11911413.014537	2802.929752	
35.096154	28663048.591293	2298947.291114	13070174.907275	464492.972542	5447.441495	72.680220	2735963.226848	74010.689827	23853.833088	17696.366297	0.000000	0.000000	16391710.117593	6056.260901	
36.098901	23831436.768707	2098359.188941	16741111.896001	623316.654230	10946.194373	148.941710	3881127.049060	107646.107417	33866.091858	25749.107703	0.000000	0.000000	21423910.042352	12251.676107	
37.101648	18953328.392200	1873062.669863	20178612.544783	794042.257152	20315.935744	283.126725	5299938.008537	151560.832721	46293.118736	36271.113539	0.000000	0.000000	26527314.937937	22946.182679	
38.104396	14484127.192388	1638875.149801	22962057.097467	960562.739785	34682.588274	497.282095	6956786.263035	205966.600806	60834.858836	49318.227512	0.000000	0.000000	31230703.657810	39636.628980	
39.107143	10763762.902631	1412843.821137	24816330.018864	1106588.557363	54673.004888	808.245369	8786789.864237	270235.011147	76932.209381	64744.364984	0.000000	0.000000	35177099.276232	63390.118513	
40.109890	7839400.171063	1206714.872429	25766542.330456	1222738.900511	80303.750128	1227.213097	10718280.045199	342445.564897	93961.703154	82093.449066	0.000000	0.000000	38307590.956508	94688.099232	
41.112637	5655004.048783	1026883.192022	25932893.992010	1305183.120796	110971.429502	1754.506152	12688248.692282	420528.121179	111369.837423	100871.059851	0.000000	0.000000	40671818.759194	133333.564549	
42.115385	4093658.894445	874425.997653	25486879.397682	1355164.834212	145370.297898	2376.617809	14643893.607165	502622.840912	128685.802810	120629.709414	0.000000	0.000000	42385621.107902	178347.436922	
43.118132	2990133.179119	746460.790325	24637281.673324	1377727.996310	181757.291670	3069.797290	16543781.943066	587008.776185	145533.912822	140952.639890	0.000000	0.000000	43617112.030556	228225.109787	
44.120879	2206930.174880	640627.744581	23544037.979336	1377323.061553	219082.460122	3817.566593	18366716.794743	672014.877356	161720.590919	161436.749917	0.000000	0.000000	44506148.080539	281996.999609	
45.123626	1645216.411136	553333.224306	22317983.959256	1359138.999133	256321.007815	4601.831835	20101824.318306	756371.506881	177142.303487	181774.437845	0.000000	0.000000	45155156.364558	338625.913513	
46.126374	1245509.098798	481508.616827	21028331.333176	1327439.837395	292393.189590	5399.860125	21740539.251996	839136.474184	191715.126440	201735.211470	0.000000	0.000000	45626688.284375	396985.952239	
47.129121	962475.284078	422374.615877	19724701.457283	1285887.571666	326444.175938	6191.374833	23279465.015709	919617.561143	205402.066992	221148.876481	0.000000	0.000000	45968856.100045	456098.676860	
48.131868	755670.501329	373401.358981	18445358.396610	1237641.993217	358014.764059	6963.316198	24721222.404201	997319.357461	218221.933802	239893.974143	0.000000	0.000000	46224634.139690	515292.339319	
49.134615	602282.052397	332622.306064	17210334.047506	1185094.397692	386726.016980	7703.203713	26068947.168387	1071911.486655	230198.714730	257888.605877	0.000000	0.000000	46418801.641539	573965.304077	
50.137363	487273.232246	298508.301570	16031194.415332	1130042.019859	412310.899882	8400.368395	27326347.103678	1143188.227769	241362.348862	275081.082406	0.000000	0.000000	46567924.466183	631615.151972	
51.140110	399856.299853	269806.400407	14914096.163115	1073875.933297	434649.175205	9047.227942	28498133.576842	1211045.667650	251752.784985	291444.770705	0.000000	0.000000	46684043.299741	687863.885582	
52.142857	332711.801066	245523.757444	13861142.954471	1017616.877779	453735.444254	9638.795978	29589482.784452	1275466.276488	261415.015756	306974.292310	0.000000	0.000000	46775470.441490	742440.623477	
53.145604	280430.355298	224852.861076	12872686.105408	962048.833778	469613.749774	10171.500604	30605365.116269	1336472.620201	270392.673250	321674.184341	0.000000	0.000000	46848422.783626	795132.620009	
54.148352	239079.028045	207150.041852	11947773.692124	907748.682166	482374.481800	10643.176429	31550532.902609	1394120.775021	278727.895423	335557.324532	0.000000	0.000000	46907476.930103	845782.450739	
55.151099	206085.566238	191922.561978	11084226.482464	855101.062088	492155.411881	11053.077597	32429558.869694	1448498.742581	286461.669723	348644.555756	0.000000	0.000000	46955697.871784	894286.851453	
56.153846	179451.802121	178751.725719	10279272.362095	804384.625778	499136.510950	11401.853039	33246992.179089	1499718.915184	293635.145744	360962.880280	0.000000	0.000000	46995502.472160	940592.283482	
57.156593	157853.841156	167319.262315	9529799.703066	755753.189255	503506.010102	11690.920495	34007041.860311	1547912.620745	300286.585366	372544.007190	0.000000	0.000000	47028532.896529	984684.035940	
58.159341	140221.183634	157354.444106	8832694.403565	709309.896113	505457.741242	11922.200189	34713662.585599	1593213.210649	306452.085961	383420.248944	0.000000	0.000000	47056130.372260	1026566.293683	
59.162088	125669.196630	148625.939815	8184882.408550	665117.195717	505191.917608	12098.114063	35370578.681093	1635754.582161	312165.796119	393624.168243	0.000000	0.000000	47079410.863554	1066260.719631	
60.164835	113499.114005	140941.814550	7583329.709746	623196.843209	502915.133769	12221.585782	35981284.126835	1675671.178428	317459.915644	403188.578031	0.000000	0.000000	47099265.071445	1103806.454763	
61.167582	103198.036403	134149.529803	7025042.345645	583529.899505	498840.365627	12296.040727	36549042.556766	1713097.988474	322364.695558	412146.541491	0.000000	0.000000	47116358.433795	1139260.118124	
62.170330	94385.724441	128116.689692	6506935.909095	546071.937370	493206.986686	12325.558046	37077049.357047	1748173.662396	326910.022731	420532.152496	0.000000	0.000000	47131203.585867	1172691.651331	
63.173077	86824.812489	122742.471546	6026224.341537	510753.704358	486202.402040	12313.627426	37568114.465992	1781031.992857	331121.977943	428378.203813	0.000000	0.000000	47144138.715965	1204177.104176	
64.175824	80363.747326	117955.644995	5580473.794285	477488.492556	477965.306042	12263.196529	38024662.288859	1811797.517854	335022.863488	435715.148065	0.000000	0.000000	47155386.607679	1233795.644078	
65.178571	74857.706009	113689.632482	5167349.069888	446190.465402	468634.953134	12177.276519	38449012.198352	1840590.252855	338634.072617	442572.372742	0.000000	0.000000	47165158.661509	1261626.642219	
66.181319	70168.592645	109882.508130	4784613.611468	416774.658511	458351.159752	12058.942076	38843378.546484	1867525.691021	341976.089652	448978.200261	0.000000	0.000000	47173654.899225	1287749.673388	
67.184066	66165.038389	106476.997743	4430129.502713	389156.979682	447254.304331	11911.331407	39209870.664577	1892714.803207	345068.489989	454959.887962	0.000000	0.000000	47181063.963868	1312244.515979	
68.186813	62722.401450	103420.478801	4101857.467884	363254.208890	435485.327302	11737.646236	39550492.863264	1916264.037961	347929.940100	460543.628112	0.000000	0.000000	47187563.119749	1335191.151995	
69.189560	59722.767086	100664.980466	3797856.871808	338983.998291	423185.731093	11541.151808	39867144.432485	1938275.321529	350578.197527	465754.547905	0.000000	0.000000	47193318.252448	1356669.767045	
70.192308	57054.947606	98167.183578	3516285.719885	316264.872222	410497.580129	11325.176891	40161619.641490	1958846.057849	353030.110889	470616.709460	0.000000	0.000000	47198483.868816	1376760.750343	
71.195055	54614.482369	95888.420657	3255400.658083	295016.227197	397563.500834	11093.113773	40435607.738837	1978069.128553	355301.619878	475153.109820	0.000000	0.000000	47203203.096974	1395544.694712	
72.197802	52355.367783	93801.937170	3013549.198481	275148.499478	384510.333814	10848.153086	40690665.723836	1996035.233553	357407.376086	479386.176712	0.000000	0.000000	47207548.695047	1413104.007020	
73.200549	50329.455691	91899.899923	2789360.259290	256565.096660	371389.766289	10592.168011	40928049.759223	2012826.790612	359358.759508	483336.044794	0.000000	0.000000	47211476.644386	1429514.098238	
74.203297	48518.068659	90167.463405	2581698.149219	239193.152074	358238.507493	10326.659788	41148867.546625	2028513.098581	361165.728003	487019.626152	0.000000	0.000000	47215020.467936	1444838.586936	
75.206044	46900.487405	88590.075053	2389468.596843	222962.840888	345095.212506	10053.129849	41354185.803496	2043160.764327	362837.899750	490453.189883	0.000000	0.000000	47218215.437542	1459139.132787	
76.208791	45456.735181	87153.837181	2211615.689858	207806.735297	332000.181703	9773.076556	41545030.837635	2056833.934332	364384.555623	493652.416633	0.000000	0.000000	47221095.427638	1472475.641836	
77.211538	44167.577773	85845.506989	2047121.875086	193659.804523	318995.360757	9487.995201	41722388.547186	2069594.294688	365814.639199	496632.398601	0.000000	0.000000	47223692.915239	1484906.266502	
78.214286	43014.523504	84652.496550	1895007.958469	180459.414811	306124.340636	9199.378002	41887204.420637	2081501.071101	367136.756754	499407.639536	0.000000	0.000000	47226038.979946	1496487.405580	
79.217033	41979.823230	83562.872824	1754333.105077	168145.329436	293432.357608	8908.714111	42040383.536821	2092611.028890	368359.177263	501992.054739	0.000000	0.000000	47228163.303945	1507273.704234	
80.219780	41046.470344	82565.357647	1624194.839102	156659.708696	280966.293233	8617.489606	42182790.564919	2102978.472986	369489.832402	504398.971064	0.000000	0.000000	47230094.172009	1517318.054007	
81.222527	40198.200772	81649.327735	1503729.043858	145947.109919	268774.674371	8327.187496	42315249.764453	2112655.247935	370536.316546	506641.126915	0.000000	0.000000	47231858.471492	1526671.592810	
82.225275	39419.492977	80804.814687	1392109.961785	135954.487456	256907.673177	8039.287718	42438544.985293	2121690.737892	371505.886769	508730.672247	0.000000	0.000000	47233481.692336	1535383.704933	
83.228022	38696.537301	80022.832255	1288558.019327	126631.081374	245414.243411	7755.224911	42553413.812976	2130131.734535	372405.386984	510679.126926	0.000000	0.000000	47234986.630444	1543501.933551	
84.230769	38031.350017	79300.442985	1192508.317885	117930.163202	234289.483403	7475.523518	42660419.175945	2138017.803086	373239.672750	512496.067210	0.000000	0.000000	47236374.206998	1551067.274573	
85.233516	37423.042802	78634.643945	1103514.004614	109814.515780	223516.442350	7200.317651	42760021.903845	2145381.274551	374012.606389	514189.248073	0.000000	0.000000	47237648.313252	1558112.211894	
86.236264	36867.295291	78021.451588	1021127.556576	102249.387573	213087.684378	6929.846033	42852677.378145	2152253.176646	374728.085609	515766.138159	0.000000	0.000000	47238817.253120	1564667.712574	
87.239011	36359.918787	77457.013656	944914.439860	95201.147922	202997.570047	6664.362052	42938826.176369	2158663.511690	375389.894936	517233.964680	0.000000	0.000000	47239889.067557	1570763.836791	
88.241758	35896.856264	76937.609179	874453.109579	88637.287045	193242.256353	6404.133761	43018894.072088	2164641.256606	376001.705715	518599.713409	0.000000	0.000000	47240871.534556	1576429.737835	
89.244505	35474.182366	76459.648480	809335.009875	82526.416037	183819.696729	6149.443876	43093292.034924	2170214.362919	376567.076107	519870.128688	0.000000	0.000000	47241772.169154	1581693.662116	
90.247253	35088.103406	76019.673169	749164.573913	76838.266870	174729.641044	5900.589780	43162416.230547	2175409.756758	377089.451090	521051.713423	0.000000	0.000000	47242598.223425	1586582.949156	
91.250000	34734.957367	75614.356147	693559.223888	71543.692392	165973.635602	5657.883518	43226648.020680	2180253.338857	377572.162464	522150.729087	0.000000	0.000000	47243356.686486	1591124.031594	
92.252747	34411.213904	75240.501604	642149.371018	66614.666328	157555.023143	5421.651802	43286353.963094	2184769.984551	378018.428841	523173.195716	0.000000	0.000000	47244054.284493	1595342.435186	
93.255495	34113.474339	74895.045019	594578.415551	62024.283280	149478.942843	5192.236006	43341885.811611	2188983.543781	378431.355656	524124.891914	0.000000	0.000000	47244697.480642	1599262.778800	
94.258242	33838.471665	74575.053164	550502.746760	57746.758727	141752.330314	4969.992172	43393580.516104	2192916.841088	378813.935157	525011.354848	0.000000	0.000000	47245292.475171	1602908.774423	
95.260989	33583.070547	74277.724096	509591.742942	53757.429026	134383.917605	4755.291005	43441760.222493	2196591.675619	379169.046414	525837.880253	0.000000	0.000000	47245845.205357	1606303.227156	
96.263736	33345.789090	74001.301462	471593.427180	50035.217284	127364.939513	4548.166033	43486684.968395	2200026.444536	379498.875822	526608.870686	0.000000	0.000000	47246358.909449	1609465.141004	
97.266484	33126.546343	73745.072895	436362.495536	46565.125563	120667.422858	4348.218206	43528526.857757	2203234.228033	379804.677507	527327.355303	0.000000	0.000000	47246834.380763	1612407.290120	
98.269231	32924.188107	73507.788254	403732.504343	43332.512459	114276.353682	4155.242628	43567467.056662	2206228.058450	380087.897207	527996.398209	0.000000	0.000000	47247274.023640	1615142.523299	
99.271978	32737.585612	73288.227782	373540.745913	40323.142641	108177.918964	3969.053243	43603681.801296	2209020.596982	380349.948215	528618.979352	0.000000	0.000000	47247680.186606	1617683.366835	
100.274725	32565.636786	73085.202832	345628.293347	37523.188152	102359.491589	3789.482569	43637342.367298	2211624.132311	380592.210980	529197.994135	0.000000	0.000000	47248055.160382	1620042.022846	
101.277473	32407.266254	72897.555862	319840.000536	34919.228414	96809.630347	3616.381706	43668615.069759	2214050.580601	380816.033105	529736.253416	0.000000	0.000000	47248401.177884	1622230.369281	
102.280220	32261.425337	72724.160440	296024.502163	32498.250224	91518.079933	3449.620332	43697661.263218	2216311.485498	381022.729349	530236.483506	0.000000	0.000000	47248720.414223	1624259.959916	
103.282967	32127.092055	72563.921241	274034.213700	30247.647752	86475.770946	3289.086703	43724637.341670	2218418.018133	381213.581629	530701.326171	0.000000	0.000000	47249014.986705	1626142.024352	
104.285714	32003.271124	72415.774046	253725.331411	28155.222548	81674.819892	3134.687653	43749694.738557	2220380.977119	381389.839015	531133.338633	0.000000	0.000000	47249286.954829	1627887.468022	
105.288462	31888.993960	72278.685747	234957.832350	26209.183535	77108.529181	2986.348598	43772979.926775	2222210.788552	381552.717734	531534.993568	0.000000	0.000000	47249538.320292	1629506.872184	
106.291209	31783.318674	72151.654342	217595.474361	24398.147013	72771.387128	2844.013528	43794634.418670	2223917.506014	381703.401167	531908.679103	0.000000	0.000000	47249771.026984	1631010.493923	
107.293956	31685.330073	72033.708937	201505.796080	22711.136656	68659.067954	2707.645016	43814794.766039	2225510.810566	381843.039854	532256.698825	0.000000	0.000000	47249986.960990	1632408.266153	
108.296703	31594.139665	71923.909746	186560.116932	21137.583516	64768.431783	2577.224210	43833592.560131	2227000.010756	381972.751488	532581.271772	0.000000	0.000000	47250187.950589	1633709.797617	
109.299451	31509.105490	71821.531234	172655.032968	19668.465907	61092.231674	2452.636808	43851138.196274	2228393.088713	382093.433594	532884.277338	0.000000	0.000000	47250375.363276	1634923.139811	
110.302198	31430.169490	71726.371829	159753.442368	18298.811812	57611.439093	2333.488191	43867487.542327	2229694.615106	382205.406721	533166.713062	0.000000	0.000000	47250549.458680	1636052.195417	
111.304945	31356.992059	71638.027599	147798.971612	17023.064062	54315.372015	2219.542470	43882707.504222	2230909.637545	382309.160092	533429.728323	0.000000	0.000000	47250710.980342	1637101.680608	
112.307692	31289.220650	71556.087364	136734.521294	15835.715969	51194.415917	2110.586210	43896864.652840	2232043.146290	382405.189300	533674.464167	0.000000	0.000000	47250860.691986	1638076.304690	
113.310440	31226.509935	71480.148869	126504.065330	14731.399210	48239.523066	2006.418090	43910023.921052	2233100.000594	382493.980618	533902.033237	0.000000	0.000000	47250999.341197	1638980.672219	
114.313187	31168.521810	71409.818781	117052.650960	13704.883832	45442.212514	1906.848901	43922248.603718	2234084.928706	382576.010998	534113.519780	0.000000	0.000000	47251127.659409	1639819.283006	
115.315934	31114.925393	71344.712691	108326.398744	12751.078253	42794.570104	1811.701545	43933600.357685	2235002.527871	382651.748073	534309.979640	0.000000	0.000000	47251246.361915	1640596.532115	
116.318681	31065.397025	71284.455113	100272.502569	11865.029258	40289.248463	1720.811041	43944139.201792	2235857.264326	382721.650152	534492.440261	0.000000	0.000000	47251356.147862	1641316.709863	
117.321429	31019.620267	71228.679484	92839.229641	11041.922004	37919.467007	1634.024517	43953923.516862	2236653.473306	382786.166223	534661.900690	0.000000	0.000000	47251457.700249	1641984.001819	
118.324176	30977.285904	71177.028163	85975.920491	10277.080013	35679.011938	1551.201215	43963010.045711	2237395.359039	382845.735956	534819.331570	0.000000	0.000000	47251551.685933	1642602.488807	
119.326923	30938.091942	71129.152433	79632.988971	9565.965181	33562.236249	1472.212490	43971453.893141	2238086.994748	382900.789697	534965.675148	0.000000	0.000000	47251638.755625	1643176.146903	
120.329670	30901.743611	71084.712501	73761.922257	8904.177769	31564.059716	1396.941810	43979308.525943	2238732.322652	382951.748473	535101.845269	0.000000	0.000000	47251719.543888	1643708.847435	
121.332418	30867.953361	71043.377495	68315.280848	8287.456410	29679.968906	1325.284755	43986625.772898	2239335.153963	382999.023987	535228.727378	0.000000	0.000000	47251794.669145	1644204.356987	
122.335165	30836.440865	71004.825467	63246.698564	7711.678105	27906.017172	1257.149018	43993455.824775	2239899.168890	383043.018625	535347.178520	0.000000	0.000000	47251864.733668	1644666.337393	
123.337912	30807.052135	70968.864999	58529.015004	7174.010179	26235.580191	1192.368749	43999832.384665	2240426.974291	383083.968006	535457.781781	0.000000	0.000000	47251930.082867	1645097.153237	
124.340659	30779.740969	70935.422691	54152.971786	6672.942467	24660.668748	1130.730198	44005772.666103	2240920.062149	383121.952394	535560.842494	0.000000	0.000000	47251990.836339	1645497.888557	
125.343407	30754.387647	70904.354234	50098.884220	6206.400534	23176.134315	1072.089268	44011301.451190	2241380.367501	383157.142627	535656.788464	0.000000	0.000000	47252047.258118	1645870.258515	
126.346154	30730.874760	70875.518213	46347.392659	5772.357659	21777.062528	1016.308164	44016442.963335	2241809.778230	383189.706719	535746.037734	0.000000	0.000000	47252099.607027	1646215.943707	
127.348901	30709.087231	70848.776126	42879.465429	5368.835018	20458.772598	963.255381	44021220.864908	2242210.134920	383219.809833	535828.998554	0.000000	0.000000	47252148.136642	1646536.589972	
128.351648	30688.912320	70823.992390	39676.398835	4993.901681	19216.817311	912.805700	44025658.257248	2242583.230853	383247.614285	535906.069377	0.000000	0.000000	47252193.095290	1646833.808395	
129.354396	30670.239617	70801.034334	36719.817154	4645.674610	18046.983028	864.840191	44029777.680660	2242930.812009	383273.279541	535977.638856	0.000000	0.000000	47252234.726049	1647109.175303	
130.357143	30652.961047	70779.772202	33991.672640	4322.318666	16945.289685	819.246210	44033601.114411	2243254.577070	383296.962217	536044.085851	0.000000	0.000000	47252273.266750	1647364.232271	
131.359890	30636.970869	70760.079156	31474.245520	4022.046600	15907.990794	775.917403	44037149.976736	2243556.177417	383318.816081	536105.779424	0.000000	0.000000	47252308.949975	1647600.486117	
132.362637	30622.165672	70741.831270	29150.143999	3743.119062	14931.573442	734.753701	44040445.124836	2243837.217128	383338.992050	536163.078838	0.000000	0.000000	47252342.003057	1647819.408901	
133.365385	30608.444383	70724.907535	27002.304254	3483.844594	14012.758292	695.661326	44043506.854878	2244099.252982	383357.638193	536216.333563	0.000000	0.000000	47252372.648082	1648022.437931	
134.368132	30595.708259	70709.189855	25013.990441	3242.579634	13148.499581	658.552784	44046354.901991	2244343.794458	383374.899728	536265.883269	0.000000	0.000000	47252401.101886	1648210.975757	
135.370879	30583.860890	70694.563051	23168.794687	3017.728511	12335.985122	623.346873	44049008.440275	2244572.303733	383390.919026	536312.057830	0.000000	0.000000	47252427.576058	1648386.390175	
136.373626	30572.808203	70680.914859	21450.637096	2807.743455	11572.636303	589.968676	44051486.082790	2244786.195685	383405.835608	536355.177326	0.000000	0.000000	47252452.276939	1648550.014225	
137.376374	30562.497633	70668.180074	19850.844447	2611.629488	10855.330389	558.322362	44053799.602787	2244986.421905	383419.724743	536395.446171	0.000000	0.000000	47252475.322292	1648702.644687	
138.379121	30552.910514	70656.333004	18366.865154	2428.890072	10180.930657	528.305057	44055954.685071	2245173.506807	383432.608604	536432.965060	0.000000	0.000000	47252496.756482	1648844.613814	
139.381868	30544.005476	70645.323045	16992.040229	2258.767687	9547.092755	499.838627	44057960.316550	2245348.180832	383444.544990	536467.889809	0.000000	0.000000	47252516.671479	1648976.528914	
140.384615	30535.741965	70635.100611	15719.819264	2100.521958	8951.563707	472.847936	44059825.284308	2245511.156760	383455.590755	536500.372735	0.000000	0.000000	47252535.157423	1649098.985188	
141.387363	30528.080240	70625.617139	14543.760474	1953.429655	8392.181909	447.260847	44061558.175566	2245663.129711	383465.801812	536530.562648	0.000000	0.000000	47252552.302621	1649212.565718	
142.390110	30520.981371	70616.825084	13457.530692	1816.784695	7866.877128	423.008223	44063167.377683	2245804.777139	383475.233126	536558.604858	0.000000	0.000000	47252568.193545	1649317.841471	
143.392857	30514.407244	70608.677919	12454.905371	1689.898141	7373.670506	400.023925	44064661.078157	2245936.758841	383483.938722	536584.641174	0.000000	0.000000	47252582.914837	1649415.371299	
144.395604	30508.320557	70601.130140	11529.768587	1572.098202	6910.674552	378.244812	44066047.264626	2246059.716948	383491.971679	536608.809898	0.000000	0.000000	47252596.549303	1649505.701939	
145.398352	30502.684821	70594.137261	10676.113033	1462.730233	6476.093151	357.610743	44067333.724864	2246174.275930	383499.384131	536631.245833	0.000000	0.000000	47252609.177918	1649589.368011	
146.401099	30497.464363	70587.655814	9888.040024	1361.156736	6068.221556	338.064577	44068528.046786	2246281.042595	383506.227270	536652.080278	0.000000	0.000000	47252620.879823	1649666.892022	
147.403846	30492.624320	70581.643355	9159.759497	1266.757358	5685.446396	319.552169	44069637.618445	2246380.606089	383512.551343	536671.441029	0.000000	0.000000	47252631.732326	1649738.784362	
148.406593	30488.130643	70576.058454	8485.590005	1178.928894	5326.245667	302.022375	44070669.628030	2246473.537896	383518.405654	536689.452381	0.000000	0.000000	47252641.810903	1649805.543304	
149.409341	30483.950098	70570.860706	7859.958726	1097.085284	4989.188742	285.427049	44071631.063872	2246560.391836	383523.838562	536706.235124	0.000000	0.000000	47252651.189196	1649867.655010	
150.412088	30480.050264	70566.010722	7277.401455	1020.657614	4672.936361	269.721045	44072528.714439	2246641.704071	383528.897481	536721.906548	0.000000	0.000000	47252659.939014	1649925.593522	
151.414835	30476.411646	70561.484384	6734.846655	949.273296	4376.155784	254.856233	44073366.976838	2246717.842944	383533.609076	536736.543142	0.000000	0.000000	47252668.103969	1649979.650131	
152.417582	30473.027511	70557.272804	6231.548544	882.763151	4097.657107	240.785504	44074147.786999	2246788.999300	383537.979838	536750.179241	0.000000	0.000000	47252675.699685	1650029.932441	
153.420330	30469.883345	70553.358073	5765.251086	820.851067	3836.432861	227.469784	44074874.403354	2246855.449541	383542.029354	536762.871536	0.000000	0.000000	47252682.758582	1650076.655404	
