Time	S1	S2	I1	I2	Y1	Y2	R1	R2	D1	D2	V1	V2	NewI	NewY
14.038462	38250829.641304	2454366.064851	634.673827	20.492789	0.868137	0.028201	6247021.776738	400832.550197	1.039995	0.863963	6246903.123077	400828.961538	778.209230	1.029666	
15.041209	37804256.446850	2425723.868915	939.917637	30.122326	1.405293	0.045636	6693288.667608	429464.727746	1.562613	1.235377	6693110.489011	429459.601648	1155.593576	1.672622	
16.043956	37357514.775144	2397076.354443	1384.661410	44.165882	2.252388	0.073143	7139583.975861	458097.625337	2.335196	1.781194	7139317.854945	458090.241758	1706.773709	2.689900	
17.046703	36910533.621736	2368421.279555	2027.132815	64.465541	3.572716	0.116038	7585920.204773	486731.560364	3.467960	2.578501	7585525.220879	486720.881868	2504.995961	4.280579	
18.049451	36463211.663876	2339755.445198	2950.393122	93.648996	5.600699	0.181951	8032315.223870	515366.986392	5.118432	3.737463	8031732.586813	515351.521978	3654.782135	6.730929	
19.052198	36015401.921177	2311074.210204	4274.320117	135.509396	8.711171	0.283095	8478795.527128	544004.575717	7.520407	5.421588	8477939.952747	543982.162088	5307.753784	10.500816	
20.054945	35566907.733732	2282371.364006	6158.695734	195.103362	13.440548	0.436955	8925397.137985	572645.242301	10.992001	7.853375	8924147.318681	572612.802198	7666.781383	16.250267	
21.057692	35117462.590136	2253638.488594	8819.250377	279.259726	20.560157	0.668694	9372169.628064	601290.243749	15.971265	11.339237	9370354.684615	601243.442308	11006.794347	24.931990	
22.060440	34666694.822922	2224863.845819	12556.747330	397.497952	31.150046	1.013535	9819182.209868	629941.335726	23.069835	16.306967	9816562.050549	629874.082418	15711.198292	37.881672	
23.063187	34214081.252848	2196030.903087	17791.933896	563.144328	46.873638	1.525773	10266534.768305	658601.052028	33.171312	23.374784	10262769.416484	658504.722527	22319.705054	57.167200	
24.065934	33758937.653298	2167118.029221	25072.587307	793.557804	70.041862	2.280876	10714360.264789	687272.765669	47.452743	33.366430	10708976.782418	687135.362637	31538.172426	85.670612	
25.068681	33300365.311711	2138096.784103	35114.408054	1111.444546	103.886435	3.384435	11162836.900966	715960.999428	67.492833	47.387489	11155184.148352	715766.002747	44293.753087	127.441315	
26.071429	32837144.230336	2108928.590848	48889.548667	1547.620922	152.771053	4.979009	11612206.020389	744671.874929	95.429554	66.934292	11601391.514286	744396.642857	61845.021673	187.948319	
27.074176	32367609.914393	2079560.699409	67714.117378	2143.915014	223.162467	7.275888	12062806.537589	773413.996948	134.268173	94.112741	12047598.880220	773027.282967	85909.223011	275.344970	
28.076923	31889618.126386	2049925.015521	93271.968809	2953.971668	323.969150	10.566189	12515085.955595	802198.737744	187.980060	131.708879	12493806.246154	801657.923077	118698.688863	400.913540	
29.079670	31400498.415701	2019936.417656	127644.363447	4044.376213	467.013741	15.236140	12969616.559398	831040.673259	261.647713	183.296732	12940013.612088	830288.563187	162968.991367	579.708072	
30.082418	30896719.069764	1989482.466096	173581.080208	5502.991128	668.122121	21.802966	13427157.711630	859959.124686	362.016277	253.615124	13386220.978022	858919.203297	222364.282821	831.905271	
31.085165	30373667.830140	1958415.775265	234650.157230	7444.337419	948.994038	30.975021	13888722.925145	888979.911510	498.093447	349.000785	13832428.343956	887549.843407	301644.207233	1185.271219	
32.087912	29825600.068627	1926550.713609	315226.774943	10010.688834	1339.539405	43.726606	14355639.924618	918137.057268	681.692406	477.813682	14278635.709890	916180.483516	406739.024357	1678.409156	
33.090659	29245641.738047	1893663.389147	420488.354322	13372.005958	1877.958665	61.300474	14829552.500308	947472.851908	927.448659	650.452514	14724843.075824	944811.123626	544746.673356	2360.879882	
34.093407	28625818.381912	1859488.436127	556305.606095	17725.816223	2613.409516	85.289484	15312497.092859	977040.460747	1253.509618	879.997419	15171050.441758	973441.763736	723906.976467	3297.331884	
35.096154	27955490.751589	1823677.308927	730597.245514	23334.194785	3609.373639	117.756702	15807107.286000	1006907.618520	1683.343257	1183.121066	15617257.807692	1002072.403846	955207.727945	4570.416864	
36.098901	27222856.818289	1785828.705864	951820.791920	30490.232930	4947.884411	161.344599	16316616.705267	1037159.028735	2245.800114	1580.687872	16063465.173626	1030703.043956	1250852.258265	6288.477005	
37.101648	26415685.035259	1745503.674587	1228242.551744	39501.491806	6731.215769	219.317926	16844854.111929	1067897.483852	2975.085299	2098.031828	16509672.539560	1059333.684066	1623511.066527	8588.942241	
38.104396	25521317.211966	1702225.696500	1567935.230882	50689.923770	9081.868290	295.563259	17396242.934561	1099243.861091	3910.754302	2764.955380	16955879.905495	1087964.324176	2086318.861863	11638.321053	
39.107143	24528871.822100	1655541.241251	1976867.236519	64332.620227	12134.663312	394.314759	17975519.089208	1131336.345435	5095.188861	3615.478329	17402087.271429	1116594.964286	2650610.700935	15629.066205	
40.109890	23425662.995639	1604898.593120	2461579.497265	80769.080335	16067.488312	521.131503	18588596.622071	1164340.676164	6581.396713	4690.518878	17848294.637363	1145225.604396	3329624.169483	20805.308045	
41.112637	22203419.589301	1549835.026674	3024123.607934	100238.740844	21072.878850	681.915705	19241448.894745	1198431.186690	8423.029170	6033.130086	18294502.003297	1173856.244505	4132093.136222	27437.363433	
42.115385	20863021.664119	1490118.610212	3658181.164515	122751.884236	27333.937414	882.104559	19939284.235273	1233781.352092	10666.998679	7686.048901	18740709.369231	1202486.884615	5057369.471823	35803.864271	
43.118132	19414500.485435	1425748.205760	4349063.764174	148089.638718	35024.333418	1126.670237	20686545.938149	1270563.789125	13353.478823	9691.696161	19186916.735165	1231117.524725	6095423.048915	46191.757508	
44.120879	17880969.957475	1357205.119803	5073668.325252	175800.491740	44307.446140	1420.099648	21483026.640863	1308702.268645	16515.630270	12092.020164	19629269.115621	1259500.811900	7226760.995201	58895.809697	
45.123626	16571382.919834	1303337.006845	5809546.019852	205328.100054	55189.246526	1762.122009	22042208.716448	1329877.037327	20161.097340	14915.733765	19780376.328333	1269196.519670	8429413.225318	74073.897593	
46.126374	15377938.286303	1257070.098026	6560799.832082	237093.220071	67538.897532	2147.156375	22467896.019114	1340710.849942	24314.964969	18198.675586	19741028.494872	1266671.788469	9710997.332330	91665.358768	
47.129121	14101674.707372	1204745.851408	7308678.705779	270686.569640	81341.630618	2573.485916	22977808.103094	1355243.339763	28984.853136	21970.753274	19728054.671790	1265839.330541	11053391.438890	111752.559519	
48.131868	12802530.060344	1148322.205759	8001570.218897	304370.998216	96666.484118	3042.911959	23563585.432879	1373241.624535	34135.803761	26242.259532	19737181.932493	1266424.975997	12399246.825407	134571.401104	
49.134615	11540907.941604	1090762.264919	8615523.025799	337215.659275	113337.744862	3549.320833	24188996.533557	1392685.057431	39722.754179	31007.697542	19737181.932493	1266424.975997	13718428.884987	160052.905436	
50.137363	10328939.110191	1032328.838173	9135611.699655	368460.577950	131115.275505	4084.849133	24857130.836722	1414095.727549	45691.077928	36250.007196	19737181.932493	1266424.975997	14988831.143147	188034.455423	
51.140110	9189111.627311	974056.228056	9547163.170548	397227.423015	149751.505265	4641.995304	25560488.335853	1437355.238495	51973.361023	41939.115130	19737181.932493	1266424.975997	16186931.236143	218337.844451	
