Time	S1	S2	I1	I2	Y1	Y2	R1	R2	D1	D2	V1	V2	NewI	NewY
20.054945	29093537.969334	27125810.591358	60206.084994	40687.360807	56.124541	0.040448	2982390.679281	4780.964184	77.141850	1142.043203	2973581.247940	0.000000	115757.191368	63.513601	
21.057692	28897940.303340	27093798.756726	100995.222618	68591.897389	99.897865	0.111166	3137102.560087	8096.249268	130.016090	1933.985452	3122260.310337	0.000000	194687.629597	113.210537	
22.060440	28670838.617623	27040004.841721	169117.083255	115448.583621	177.237809	0.311463	3295916.188381	13695.686829	218.872933	3271.576366	3270939.372734	0.000000	326904.167922	201.183215	
23.063187	28392101.730098	26950237.486056	281958.734521	193556.284612	313.460436	0.934123	3461526.691179	23106.580765	367.383767	5519.714444	3419618.435130	0.000000	546729.348716	356.569100	
24.065934	28029657.683351	26801777.321008	467190.460076	322586.616711	550.401958	2.515791	3638255.936132	38788.499200	613.518483	9266.047291	3568297.497527	0.000000	908954.498113	627.618439	
25.068681	27531564.168680	26557265.220607	769358.440965	534727.768876	963.557300	6.910574	3833360.755207	64913.498905	1021.077847	15507.601038	3716976.559924	0.000000	1502881.050789	1102.423504	
26.071429	26823754.817004	26162040.158092	1251229.484952	876596.844300	1680.765631	19.871157	4057915.397834	107968.774224	1687.534579	25795.352227	3865655.622321	0.000000	2457236.402583	1933.391180	
27.074176	25796847.729021	25533942.623706	2004802.196909	1417889.813007	2908.627193	52.200250	4328946.605743	178003.924263	2762.841134	42532.438775	4014334.684718	0.000000	3963561.962555	3368.535480	
28.076923	24314850.781599	24564531.111509	3140433.622299	2248223.196878	4999.219710	135.377071	4671516.244567	290182.744008	4468.131825	69348.570535	4163013.747115	0.000000	6266291.359777	5845.447767	
29.079670	22257582.385325	23143929.698326	4745707.207318	3452137.704310	8507.554462	348.123552	5117386.246861	464876.756497	7084.606033	111128.717315	4311692.809512	0.000000	9595482.106836	10093.570504	
30.082418	19563313.084036	21185280.781752	6843700.577368	5084726.376361	14247.538772	842.543480	5704061.116127	727573.785083	10945.683696	173997.513323	4460371.871909	0.000000	14099721.262302	17230.792649	
31.085165	16319468.468247	18688321.807738	9310089.769530	7113427.722935	23307.072283	1892.948192	6467033.030937	1104494.645849	16369.659002	264283.875286	4609050.934306	0.000000	19691845.789709	28841.255216	
32.087912	12834534.334582	15826671.832349	11821981.523115	9342149.424408	36891.164642	3953.202598	7419380.163479	1613325.590281	23480.814182	386320.950364	4757729.996703	0.000000	25889750.836365	46945.209021	
33.090659	9538027.199873	12887719.337085	13967776.780692	11472292.932511	56024.819937	7570.352906	8542265.570207	2263664.335774	32173.629292	541174.041724	4900724.038678	5685.020422	31976531.403941	73594.454934	
34.093407	6858120.773645	10033099.472143	15494186.164510	13225698.322926	80803.164448	13382.744496	9661049.195499	3175063.505062	42108.701898	725176.955373	4902494.082142	152594.039355	37362378.632714	110071.268691	
35.096154	4776872.441215	7632751.352716	16331193.592704	14434384.327063	110557.557954	21842.693317	10864807.022814	4152177.835781	52837.385313	931264.791123	4903008.358199	275410.329932	41720644.517938	156725.317716	
36.098901	3270984.397410	5820620.994004	16552986.044132	15108156.916593	144239.645831	32659.222000	12104143.611557	5059742.722910	63914.301071	1151241.144494	4903008.358199	272891.414281	45041181.836106	212722.913741	
37.101648	2229370.603962	4424788.639584	16312487.723129	15329285.769853	180484.801939	45394.153122	13338950.764096	5995212.674901	74974.106873	1377739.762541	4903008.358199	272891.414281	47478627.983974	276647.099018	
38.104396	1524959.868786	3376845.350794	15767113.320959	15199874.785607	217864.934967	59595.629089	14540574.822849	6931355.749489	85755.052438	1604749.485020	4903008.358199	272891.414281	49230982.007941	346873.484789	
39.107143	1051102.397605	2595368.123032	15039701.926050	14823628.091296	255218.062610	74813.093493	15694128.128693	7850637.480093	96117.485041	1827974.212086	4903008.358199	272891.414281	50486316.706882	421877.645521	
40.109890	736398.607934	2017456.456233	14214123.938173	14279775.495821	291405.081286	90518.050781	16788386.544177	8740405.563568	105953.828429	2044265.433597	4903008.358199	272891.414281	51378932.163353	500012.623835	
41.112637	526346.857651	1589510.763169	13350872.353491	13632442.908449	325555.102062	106246.681219	17818281.287047	9592627.113926	115212.399749	2251593.533236	4903008.358199	272891.414281	52016929.606700	579846.629083	
42.115385	383197.399735	1268912.045900	12487774.278764	12929793.519441	357149.263181	121662.059262	18784254.526642	10403163.859165	123892.531678	2448889.516232	4903008.358199	272891.414281	52480677.781885	660314.563328	
43.118132	284235.172675	1026631.981842	11646930.825126	12204020.093930	385773.955673	136459.036308	19687328.526229	11169766.652374	131999.520297	2635543.235546	4903008.358199	272891.414281	52821920.073003	740461.440284	
44.120879	214807.857837	841889.303857	10840971.798387	11476916.290347	411176.806800	150400.363041	20529760.724689	11891855.554221	139550.812287	2811359.488535	4903008.358199	272891.414281	53076090.065826	819518.335893	
45.123626	165371.890253	699383.897057	10076134.515169	10763055.150875	433274.762342	163328.257462	21314911.904099	12570175.230024	146574.928137	2976478.464583	4903008.358199	272891.414281	53268031.440210	896923.841627	
46.126374	129523.207314	588096.952039	9355495.146776	10072075.382715	452055.110933	175125.978053	22046093.959945	13205956.421253	153100.575032	3131166.265939	4903008.358199	272891.414281	53415167.068167	972226.152777	
47.129121	103085.228272	500314.230866	8679889.812958	9409804.159328	467569.637328	185716.676467	22726566.752853	13800799.189351	159156.568590	3275786.743988	4903008.358199	272891.414281	53529387.768382	1045077.734253	
48.131868	83313.027858	430357.432539	8048529.939027	8779522.472718	479942.750743	195067.205127	23359708.892747	14356671.757502	164773.389625	3410802.132114	4903008.358199	272891.414281	53619116.767123	1115243.522878	
49.134615	68371.877251	374103.995020	7459818.142019	8182758.147841	489336.735170	203173.458261	23948760.601204	14875672.668390	169980.644356	3536712.730487	4903008.358199	272891.414281	53690311.355249	1182567.420076	
50.137363	56890.904122	328363.499477	6911879.455451	7620110.692773	495931.899627	210050.184082	24496759.408636	15359878.522154	174806.332163	3654018.101514	4903008.358199	272891.414281	53747532.823921	1246945.269266	
51.140110	47923.055837	290808.215574	6402592.557734	7091325.270409	499926.461105	215730.750898	25006549.003746	15811340.564225	179276.921577	3763216.198895	4903008.358199	272891.414281	53794055.956109	1308323.968818	
52.142857	40833.947438	259714.812410	5929652.963861	6595538.555948	501534.449594	220264.395201	25480828.875112	16232097.471838	183417.763994	3864805.764603	4903008.358199	272891.414281	53832238.467672	1366695.220207	
53.145604	35194.611614	233815.927640	5490759.217394	6131509.069537	500966.464922	223709.597612	25922095.293368	16624115.868089	187252.412702	3959270.537122	4903008.358199	272891.414281	53863776.688266	1422088.099109	
54.148352	30675.231427	212107.184493	5083692.188710	5697850.291350	498428.343083	226129.608767	26332669.381257	16989262.401950	190802.855524	4047071.513439	4903008.358199	272891.414281	53890004.811600	1474551.902103	
55.151099	27008.350512	193758.192989	4706321.735940	5293112.637266	494123.094640	227591.734469	26714725.044193	17329310.132081	194089.774715	4128648.303195	4903008.358199	272891.414281	53912020.684019	1524151.982654	
56.153846	23988.873079	178112.549933	4356606.704973	4915783.458868	488250.904722	228167.335683	27070288.970261	17645938.526833	197132.546964	4204419.128683	4903008.358199	272891.414281	53930685.804508	1570969.751122	
57.156593	21472.359417	164680.876495	4032586.369086	4564285.178812	481010.909674	227932.168204	27401249.029880	17940740.249664	199949.331942	4274782.526825	4903008.358199	272891.414281	53946633.991608	1615102.333058	
58.159341	19356.182138	153070.231579	3732362.428233	4237015.788812	472599.832314	226963.616911	27709392.167190	18215248.212035	202557.390126	4340123.150664	4903008.358199	272891.414281	53960360.813803	1656655.389153	
59.162088	17576.589220	143016.754696	3454286.231108	3932489.434123	463166.458375	225327.312467	27996267.228180	18470809.129906	204971.493117	4400778.368807	4903008.358199	272891.414281	53972193.883604	1695737.171103	
60.164835	16080.281392	134298.968800	3196817.559825	3649288.372503	452847.975171	223086.051175	28263316.796636	18708683.362765	207205.386976	4457064.244757	4903008.358199	272891.414281	53982407.977328	1732456.557755	
61.167582	14818.947297	126716.791160	2958490.413713	3386050.419407	441777.985849	220301.679547	28511908.518621	18930070.105251	209272.134520	4509282.004635	4903008.358199	272891.414281	53991251.489063	1766922.506600	
62.170330	13749.263488	120091.533369	2737913.009324	3141468.947987	430086.509386	217035.094307	28743335.102477	19136107.387159	211184.115324	4557718.037178	4903008.358199	272891.414281	53998946.430662	1799244.053781	
63.173077	12832.894434	114265.901340	2533767.780428	2914292.889096	417899.980590	213346.242387	28958814.318825	19327872.073437	212953.025722	4602643.893740	4903008.358199	272891.414281	54005688.431746	1829530.314088	
64.175824	12036.492515	109103.995303	2344811.378012	2703326.731283	405341.250101	209294.120932	29159489.000568	19506379.864189	214589.878805	4644316.288293	4903008.358199	272891.414281	54011646.739703	1857890.480962	
65.178571	11331.698023	104491.309811	2169874.670286	2507430.520794	392529.584387	204936.777298	29346427.042885	19672585.294672	216105.004419	4682977.097425	4903008.358199	272891.414281	54016964.219687	1884433.826489	
66.181319	10699.892171	100341.910490	2007827.114622	2325476.423697	379585.993683	200333.522968	29520646.684016	19827408.790870	217508.315507	4718860.351975	4903008.358199	272891.414281	54021745.424859	1909271.742583	
67.184066	10139.331908	96614.712150	1857674.355589	2156430.611715	366594.717013	195531.499934	29683051.190838	19971670.866502	218808.404653	4752173.309700	4903008.358199	272891.414281	54026033.183463	1932507.596522	
68.186813	9644.051361	93273.116079	1718651.131710	1999488.789614	353589.806923	190559.002960	29834371.085359	20106021.985096	220011.924647	4783078.106252	4903008.358199	272891.414281	54029870.060080	1954228.433852	
69.189560	9207.792498	90281.277316	1590022.970817	1853879.464086	340605.864214	185443.692617	29975306.107265	20231086.158686	221125.265206	4811730.407295	4903008.358199	272891.414281	54033298.157706	1974518.593121	
70.192308	8824.382279	87604.501757	1471079.968801	1718857.241919	327679.427355	180213.114929	30106529.618182	20347465.517249	222154.603383	4838280.624146	4903008.358199	272891.414281	54036358.343485	1993460.125324	
71.195055	8487.732659	85209.246149	1361136.789617	1593702.829999	314848.972484	174894.701377	30228688.601673	20455740.308704	223105.903567	4862873.913771	4903008.358199	272891.414281	54039090.248712	2011132.793895	
72.197802	8191.840586	83063.118098	1259532.665280	1477723.035306	302154.913405	169515.768896	30342403.663243	20556468.898913	223984.917485	4885650.178786	4903008.358199	272891.414281	54041532.268836	2027614.074714	
73.200549	7930.788004	81134.876061	1165631.395869	1370250.764919	289639.601593	164103.519877	30448269.030334	20650187.771683	224797.184200	4906744.067460	4903008.358199	272891.414281	54043721.563455	2042979.156105	
74.203297	7698.741850	79394.429353	1078821.349523	1270645.026012	277347.326191	158685.042165	30546852.552325	20737411.528762	225548.030112	4926284.973709	4903008.358199	272891.414281	54045694.056318	2057300.938831	
75.206044	7489.954053	77812.838140	998515.462443	1178290.925855	265324.314009	153287.309061	30638695.700537	20818632.889843	226242.568958	4944397.037101	4903008.358199	272891.414281	54047484.435327	2070650.036102	
76.208791	7298.761538	76362.313446	924151.238893	1092599.671815	253618.729528	147937.179320	30724313.568229	20894322.692562	226885.701812	4961199.142856	4903008.358199	272891.414281	54049126.152535	2083094.773568	
77.211538	7119.586392	75016.217736	855190.753326	1013008.572786	242280.673889	142661.396883	30804194.869328	20964929.891142	227482.117064	4976804.921454	4903008.358199	272891.414281	54050651.423392	2094701.189284	
78.214286	6952.489775	73768.849050	791213.837487	939052.046748	231322.281216	137474.874844	30878743.952862	21030819.986581	228035.438660	4991305.242778	4903008.358199	272891.414281	54052065.888696	2105528.857658	
79.217033	6800.298621	72625.943482	731942.565172	870400.996047	220715.842482	132377.456017	30948261.254053	21092254.149174	228548.039671	5004762.455280	4903008.358199	272891.414281	54053360.985417	2115623.716375	
80.219780	6661.843022	71579.671215	677079.482046	806725.919213	210453.359113	127373.084609	31013050.819718	21149500.723996	229022.496102	5017241.600967	4903008.358199	272891.414281	54054545.713283	2125028.650065	
81.222527	6535.988775	70622.462000	626335.838599	747707.234865	200528.472331	122465.925891	31073406.391737	21202819.618177	229461.308558	5028805.759067	4903008.358199	272891.414281	54055628.776745	2133785.289772	
82.225275	6421.637387	69747.005153	579431.590155	693035.281713	190936.463148	117660.366195	31129611.407063	21252462.300903	229866.902247	5039516.046036	4903008.358199	272891.414281	54056618.584980	2141934.012950	
83.228022	6317.726072	68946.249560	536095.396866	642410.318555	181674.252369	112961.012912	31181938.997712	21298671.803419	230241.626981	5049431.615554	4903008.358199	272891.414281	54057523.251888	2149513.943466	
84.230769	6223.227754	68213.403673	496064.623715	595542.524278	172740.400588	108372.694497	31230651.990771	21341682.719024	230587.757172	5058609.658528	4903008.358199	272891.414281	54058350.596093	2156562.951598	
85.233516	6137.151064	67541.935513	459085.340514	552151.997859	164135.108196	103900.460464	31276002.908393	21381721.203075	230907.491833	5067105.403089	4903008.358199	272891.414281	54059108.140943	2163117.654039	
86.236264	6058.540341	66925.572669	424912.321906	511968.758365	155860.215372	99549.581390	31318233.967800	21419004.972984	231202.954581	5074972.114593	4903008.358199	272891.414281	54059803.114511	2169213.413891	
87.239011	5986.475633	66358.302294	393309.047362	474732.744952	147919.202089	95325.548910	31357577.081281	21453743.308221	231476.193635	5082261.095623	4903008.358199	272891.414281	54060442.449593	2174884.340669	
88.241758	5920.072696	65834.371114	364047.701185	440193.816864	140317.188112	91234.075724	31394253.856192	21486137.050312	231729.181814	5089021.685986	4903008.358199	272891.414281	54061032.783710	2180163.290302	
89.244505	5858.482995	65348.285417	336909.172507	408111.753438	133060.932997	87281.095591	31428475.594959	21516378.602839	231963.816542	5095301.262714	4903008.358199	272891.414281	54061580.459108	2185081.865129	
90.247253	5801.161949	64896.170159	311706.893181	378278.765547	126148.933823	83469.392861	31460429.299149	21544636.033929	232181.711897	5101140.637504	4903008.358199	272891.414281	54062089.895412	2189668.343002	
91.250000	5748.230281	64477.753194	288341.511162	350574.380867	119553.723149	79791.713151	31490240.811534	21571014.061276	232383.723873	5106563.091512	4903008.358199	272891.414281	54062561.244046	2193941.539115	
92.252747	5699.423839	64090.998064	266703.990411	324873.117977	113259.886803	76243.931549	31518033.903627	21595619.740512	232570.795319	5111593.211899	4903008.358199	272891.414281	54062996.805617	2197919.464232	
93.255495	5654.460575	63733.800332	246686.150192	301051.080792	107253.950343	72822.508212	31543929.577028	21618558.317407	232743.861862	5116255.293257	4903008.358199	272891.414281	54063398.966613	2201619.778967	
94.258242	5613.065613	63404.111172	228182.409683	278987.533771	101523.534858	69524.220323	31568045.153209	21639932.124671	232903.836637	5120573.010062	4903008.358199	272891.414281	54063770.050735	2205059.672182	
95.260989	5574.971258	63099.937364	211089.787977	258564.901911	96057.356964	66346.162088	31590494.273510	21659840.581961	233051.610291	5124569.416675	4903008.358199	272891.414281	54064112.318897	2208255.860983	
96.263736	5539.916993	62819.341299	195307.904079	239668.770752	90845.228809	63285.744734	31611386.899136	21678380.195877	233188.050984	5128266.947338	4903008.358199	272891.414281	54064427.969228	2211224.590722	
97.266484	5507.649477	62560.440975	180738.976910	222187.886372	85878.058069	60340.696515	31630829.311163	21695644.559962	233314.004382	5131687.416176	4903008.358199	272891.414281	54064719.137069	2213981.634996	
98.269231	5477.922546	62321.409999	167287.825306	206014.155392	81147.847949	57509.062704	31648924.110533	21711724.354705	233430.293665	5134852.017199	4903008.358199	272891.414281	54064987.894975	2216542.295646	
99.271978	5450.497217	62100.477589	154861.868015	191042.644974	76647.697186	54789.205602	31665770.218060	21726707.347538	233537.719522	5137781.324298	4903008.358199	272891.414281	54065236.252714	2218921.402760	
100.274725	5425.141682	61895.928569	143371.123701	177171.582819	72371.800042	52179.804528	31681462.874421	21740678.392835	233637.060155	5140495.291249	4903008.358199	272891.414281	54065466.157269	2221133.314671	
101.277473	5401.631310	61706.103374	132728.210942	164302.357170	68315.446312	49679.855830	31696093.640164	21753719.431917	233729.071272	5143013.251710	4903008.358199	272891.414281	54065679.492836	2223191.917956	
102.280220	5379.748651	61529.398046	122848.348228	152339.516810	64475.021319	47288.672874	31709750.395705	21765909.493048	233814.486096	5145353.919223	4903008.358199	272891.414281	54065878.080823	2225110.627438	
103.282967	5359.329313	61364.554639	113660.503390	141202.081832	60844.155964	45004.336646	31722510.092547	21777316.876533	233893.918786	5147533.150350	4903008.358199	272891.414281	54066063.343568	2226901.092508	
104.285714	5340.365852	61211.348616	105138.203224	130855.544679	57405.087333	42819.933751	31734416.745822	21787976.531048	233967.597769	5149557.641906	4903008.358199	272891.414281	54066235.513052	2228569.304588	
105.288462	5322.778909	61069.139072	97244.116421	121255.534313	54147.273564	40731.092626	31745517.985348	21797929.161190	234035.845759	5151436.072799	4903008.358199	272891.414281	54066395.309540	2230122.054596	
106.291209	5306.482730	60937.249176	89939.872839	112356.865673	51061.421013	38733.928493	31755861.228931	21807215.670841	234098.994487	5153177.285817	4903008.358199	272891.414281	54066543.495614	2231566.167349	
107.293956	5291.393563	60815.018154	83187.893675	104115.366126	48138.768315	36824.766765	31765492.575611	21815875.923512	234157.368837	5154789.925444	4903008.358199	272891.414281	54066680.815804	2232908.301759	
108.296703	5277.429655	60701.801282	76951.391458	96487.875472	45371.086379	35000.143054	31774456.805655	21823948.742335	234211.286853	5156282.437857	4903008.358199	272891.414281	54066807.996583	2234154.950821	
109.299451	5264.511258	60596.969892	71194.370052	89432.245942	42750.678389	33256.803166	31782797.380567	21831471.910072	234261.059734	5157663.070928	4903008.358199	272891.414281	54066925.746371	2235312.441624	
110.302198	5252.560620	60499.911368	65881.624660	82907.342195	40270.379806	31591.703103	31790556.443079	21838482.169108	234306.991836	5158939.874225	4903008.358199	272891.414281	54067034.755532	2236386.935342	
111.304945	5241.501993	60410.029150	60978.741815	76873.041322	37923.558365	30002.009064	31797774.817157	21845015.221455	234349.380670	5160120.699008	4903008.358199	272891.414281	54067135.696377	2237384.427242	
112.307692	5231.261629	60326.742728	56452.099390	71290.232847	35704.114076	28485.097442	31804492.007998	21851105.728750	234388.516906	5161213.198232	4903008.358199	272891.414281	54067229.223162	2238310.746676	
113.310440	5221.767783	60249.487650	52268.866590	66120.818721	33606.479225	27038.554826	31810746.202032	21856787.312255	234424.684369	5162224.826548	4903008.358199	272891.414281	54067315.972088	2239171.557089	
114.313187	5212.950707	60177.715512	48397.003958	61327.713327	31625.618375	25660.178002	31816574.266918	21862092.552859	234458.160041	5163162.840299	4903008.358199	272891.414281	54067396.561300	2239972.356011	
115.315934	5204.742658	60110.893970	44805.263371	56874.843480	29757.028362	24347.973949	31822011.751550	21867052.991076	234489.214059	5164034.297525	4903008.358199	272891.414281	54067471.590892	2240718.475065	
116.318681	5197.078626	60048.512015	41463.487526	52727.462540	27996.655322	23100.120410	31827092.671397	21871698.908663	234518.107129	5164845.996372	4903008.358199	272891.414281	54067541.636879	2241415.040522	
117.321429	5189.932201	59990.341441	38357.761039	48868.172122	26337.160662	21913.130207	31831838.186583	21876048.020745	234544.959515	5165601.335486	4903008.358199	272891.414281	54067606.953878	2242064.928609	
118.324176	5183.285263	59936.223747	35478.994359	45285.144270	24771.756453	20783.580637	31836264.114141	21880113.425332	234569.849783	5166302.626015	4903008.358199	272891.414281	54067667.718510	2242670.191992	
119.326923	5177.108433	59885.921504	32813.738794	41962.120334	23295.412677	19708.856395	31840388.845898	21883911.053143	234592.894198	5166953.048625	4903008.358199	272891.414281	54067724.197583	2243233.405481	
120.329670	5171.372998	59839.202694	30348.801211	38883.181320	21903.327584	18686.454927	31844230.291392	21887456.443610	234614.206815	5167555.717449	4903008.358199	272891.414281	54067776.651828	2243757.084506	
121.332418	5166.050911	59795.840712	28071.244040	36032.747889	20590.927690	17713.986432	31847805.877882	21890764.744882	234633.899477	5168113.680085	4903008.358199	272891.414281	54067825.335898	2244243.685116	
122.335165	5161.114789	59755.614364	25968.385276	33395.580358	19353.867773	16789.173861	31851132.550342	21893850.713819	234652.081820	5168629.917598	4903008.358199	272891.414281	54067870.498368	2244695.603980	
123.337912	5156.537916	59718.307866	24027.798474	30956.778699	18188.030882	15909.852917	31854226.771461	21896728.715999	234668.861267	5169107.344519	4903008.358199	272891.414281	54067912.381738	2245115.178385	
124.340659	5152.294244	59683.710848	22237.312753	28701.782541	17089.528326	15073.972054	31857104.521645	21899412.725712	234684.343032	5169548.808845	4903008.358199	272891.414281	54067951.222428	2245504.686239	
125.343407	5148.358387	59651.618352	20585.012793	26616.371165	16054.699684	14279.592479	31859781.299018	21901916.325962	234698.630119	5169957.092042	4903008.358199	272891.414281	54067987.250781	2245866.346070	
126.346154	5144.705626	59621.830830	19059.238838	24686.663513	15080.112799	13524.888150	31862272.119418	21904252.708469	234711.823319	5170334.909039	4903008.358199	272891.414281	54068020.691064	2246202.317024	
127.348901	5141.311910	59594.154146	17648.586694	22899.118177	14162.563778	12808.145778	31864591.516401	21906434.673666	234724.021217	5170684.908233	4903008.358199	272891.414281	54068051.761465	2246514.698867	
128.351648	5138.153849	59568.399576	16341.907730	21240.533409	13299.076997	12127.764826	31866753.541239	21908474.630701	234735.320185	5171009.671488	4903008.358199	272891.414281	54068080.674095	2246805.531984	
129.354396	5135.208724	59544.383808	15128.308876	19698.047115	12486.905096	11482.257508	31868771.762920	21910384.597436	234745.814384	5171311.714133	4903008.358199	272891.414281	54068107.634988	2247076.797381	
130.357143	5132.456378	59521.943724	13998.142643	18260.207719	11723.358492	10870.143232	31870658.455276	21912175.429688	234755.587211	5171593.275636	4903008.358199	272891.414281	54068132.827418	2247330.273621	
131.359890	5129.890552	59501.025352	12948.967067	16923.482016	11005.024047	10289.418219	31872419.458551	21913852.026758	234764.659784	5171855.047655	4903008.358199	272891.414281	54068156.311616	2247566.653416	
132.362637	5127.502030	59481.552988	11976.815507	15682.825379	10329.316733	9738.504584	31874061.299330	21915420.099591	234773.066400	5172098.017457	4903008.358199	272891.414281	54068178.172502	2247786.799896	
133.365385	5125.280418	59463.441921	11077.073030	14532.524208	9693.901750	9215.971597	31875590.897845	21916885.759239	234780.846958	5172323.303035	4903008.358199	272891.414281	54068198.505181	2247991.657838	
134.368132	5123.215561	59446.609390	10245.211441	13466.983504	9096.537812	8720.444287	31877014.994580	21918254.963682	234788.040607	5172531.999137	4903008.358199	272891.414281	54068217.402569	2248182.150139	
135.370879	5121.297542	59430.974592	9476.789285	12480.726870	8535.077151	8250.603443	31878340.150277	21919533.517828	234794.685745	5172725.177267	4903008.358199	272891.414281	54068234.955386	2248359.177818	
136.373626	5119.516685	59416.458675	8767.451847	11568.396514	8007.465516	7805.185616	31879572.745931	21920727.073514	234800.820022	5172903.885681	4903008.358199	272891.414281	54068251.252161	2248523.620018	
137.376374	5117.863553	59402.984740	8112.931149	10724.753248	7511.742168	7382.983116	31880718.982796	21921841.129503	234806.480334	5173069.149393	4903008.358199	272891.414281	54068266.379228	2248676.334001	
138.379121	5116.328948	59390.477842	7509.045954	9944.676485	7046.039890	6982.844012	31881784.882378	21922881.031489	234811.702830	5173221.970172	4903008.358199	272891.414281	54068280.420730	2248818.155154	
139.381868	5114.903913	59378.864989	6951.701763	9223.164243	6608.584975	6603.672135	31882776.286442	21923851.972093	234816.522907	5173363.326540	4903008.358199	272891.414281	54068293.458619	2248949.896984	
140.384615	5113.579727	59368.075144	6436.890819	8555.333142	6197.697236	6244.427076	31883698.857006	21924758.990862	234820.975212	5173494.173777	4903008.358199	272891.414281	54068305.572649	2249072.351121	
141.387363	5112.347912	59358.039220	5960.692099	7936.418406	5811.790003	5904.124185	31884558.076344	21925606.974274	234825.093642	5173615.443914	4903008.358199	272891.414281	54068316.840387	2249186.287315	
142.390110	5111.200228	59348.690087	5519.271324	7361.773863	5449.370118	5581.834574	31885359.246986	21926400.655735	234828.911344	5173728.045741	4903008.358199	272891.414281	54068327.337204	2249292.453441	
143.392857	5110.128675	59339.962567	5108.880953	6826.871942	5109.037942	5276.685113	31886107.491718	21927144.615577	234832.460713	5173832.864802	4903008.358199	272891.414281	54068337.136279	2249391.575494	
144.395604	5109.127133	59331.806664	4726.775031	6328.319380	4789.429030	4987.792093	31886806.903317	21927842.516862	234835.765489	5173930.565002	4903008.358199	272891.414281	54068346.293723	2249484.216192	
145.398352	5108.193485	59324.204748	4372.361086	5865.162835	4489.254631	4714.237655	31887459.359994	21928496.061205	234838.830803	5174021.333558	4903008.358199	272891.414281	54068354.829287	2249570.587104	
