Time	S1	S2	I1	I2	Y1	Y2	R1	R2	D1	D2	V1	V2	NewI	NewY
42.115385	346620.479495	978307.688346	13351982.805865	11699332.384045	329016.404068	168269.456548	17970317.329675	11984855.634641	138330.980898	2341655.836420	2401594.137977	2350109.435681	53232055.258501	683871.361798	
43.118132	257640.767437	790929.712053	12437030.076072	11012133.885525	357153.273087	183535.321153	18937452.741104	12675536.149913	146991.142300	2510285.931356	2401594.137977	2350109.435681	53508412.946852	764727.049373	
44.120879	195269.368069	648255.198645	11564929.117519	10332827.862285	382332.837439	197536.651772	19838684.552573	13325026.464551	155052.124401	2668774.822747	2401594.137977	2350109.435681	53713458.859628	844325.694089	
45.123626	150677.210044	538306.468943	10741141.843059	9672475.509620	404403.552276	210165.310754	20677502.421504	13934174.489683	162542.973117	2817299.221000	2401594.137977	2350109.435681	53867999.747355	922096.800172	
46.126374	118272.962599	452664.393112	9967476.078753	9037792.865157	423323.373224	221364.433842	21457699.259561	14504411.802713	169496.325864	2956187.505176	2401594.137977	2350109.435681	53986046.070631	997613.467461	
47.129121	94438.858137	385249.034342	9243524.430120	8432610.912280	439142.146543	231122.156076	22183215.660548	15037565.593590	175946.904653	3085873.303712	2401594.137977	2350109.435681	54077295.533863	1070578.567548	
48.131868	76609.706482	331541.762654	8568019.437530	7859090.312826	451951.821406	239449.494497	22857759.263742	15535528.165477	181927.770839	3206811.264545	2401594.137977	2350109.435681	54148831.957206	1140770.227931	
49.134615	63023.463721	288276.676219	7939070.448255	7318072.126575	461882.995588	246379.123958	23484820.658980	16000224.143445	187470.433456	3319468.929803	2401594.137977	2350109.435681	54205683.286402	1208037.194063	
50.137363	52530.229219	253094.925128	7354286.630842	6809412.855645	469102.171350	251963.868354	24067743.532883	16433620.565112	192605.435706	3424328.785761	2401594.137977	2350109.435681	54251358.271995	1272294.032273	
51.140110	44364.255825	224278.922966	6811086.792406	6332336.535570	473793.969753	256269.717564	24609661.332921	16837664.201368	197361.649095	3521871.622531	2401594.137977	2350109.435681	54288340.247550	1333510.568737	
52.142857	37942.881319	200481.318568	6306918.494396	5885793.507670	476149.208355	259369.005965	25113491.298178	17214217.551979	201766.117752	3612559.615818	2401594.137977	2350109.435681	54318559.226455	1391688.142408	
53.145604	32813.965852	180628.811778	5839288.166881	5468559.885979	476364.277892	261339.661924	25581957.337300	17565056.946350	205844.252074	3696835.693969	2401594.137977	2350109.435681	54343540.648712	1446855.339979	
54.148352	28655.768105	163921.799887	5405760.856166	5079237.671978	474641.182738	262265.216074	26017590.361019	17891872.728033	209619.831972	3775123.584029	2401594.137977	2350109.435681	54364405.858350	1499067.971985	
55.151099	25248.086923	149756.708874	5003943.718981	4716305.329393	471187.840557	262233.757101	26422772.955347	18196292.168819	213115.398192	3847833.035813	2401594.137977	2350109.435681	54381978.630545	1548403.023027	
56.153846	22443.848506	137692.338837	4631632.020746	4378243.405568	466188.073336	261327.378413	26799652.819416	18479815.787703	216351.237996	3915342.089480	2401594.137977	2350109.435681	54396847.238998	1594951.750338	
57.156593	20131.058664	127385.421501	4286777.550870	4063571.017004	459811.553259	259624.460713	27150201.851380	18743837.634784	219345.985827	3978002.465998	2401594.137977	2350109.435681	54409466.946177	1638813.243308	
58.159341	18212.281396	118535.662140	3967435.844856	3770855.623065	452223.793799	257202.182853	27476278.824343	18989679.252634	222117.255607	4036148.279308	2401594.137977	2350109.435681	54420235.482806	1680090.765307	
59.162088	16604.638891	110885.739582	3671766.184302	3498713.025968	443586.149709	254136.521830	27779629.386361	19218589.676299	224681.640737	4090096.036320	2401594.137977	2350109.435681	54429493.047869	1718891.753683	
60.164835	15239.811530	104221.306206	3398031.596903	3245807.370791	434055.817029	250502.252790	28061886.060441	19431745.433301	227054.714097	4140144.636912	2401594.137977	2350109.435681	54437522.308606	1755327.819765	
61.167582	14064.037886	98370.987939	3144598.856444	3010851.145468	423785.833084	246372.949024	28324568.244539	19630250.543636	229251.028046	4186575.373933	2401594.137977	2350109.435681	54444548.400516	1789514.748861	
62.170330	13038.774696	93199.430674	2909870.076827	2792554.228459	412938.764153	241825.666934	28569135.685508	19815178.575693	231284.698816	4229663.098240	2401594.137977	2350109.435681	54450745.220972	1821573.925093	
63.173077	12144.288899	88613.103718	2692405.357853	2589719.437863	401645.963745	236926.084051	28796904.071952	19987505.697806	233168.317552	4269656.676562	2401594.137977	2350109.435681	54456226.033725	1851621.201960	
64.175824	11367.676832	84554.014753	2491071.757757	2401374.520035	389975.588571	231716.969972	29008941.208251	20148020.741076	234911.768590	4306754.754164	2401594.137977	2350109.435681	54461061.734757	1879760.025701	
65.178571	10696.263630	80966.944751	2304783.095869	2226586.284172	377995.593351	226240.125271	29206268.516228	20297479.736065	236524.530922	4341147.909741	2401594.137977	2350109.435681	54465320.217961	1906091.259680	
66.181319	10117.552319	77798.792055	2132493.822246	2064456.095560	365775.135205	220536.869885	29389865.758717	20436609.591647	238015.731513	4373019.650852	2401594.137977	2350109.435681	54469067.081968	1930713.392621	
67.184066	9619.223814	74998.572376	1973199.017674	1914119.875578	353384.573652	214648.043113	29560671.039556	20566108.095011	239394.145304	4402546.413922	2401594.137977	2350109.435681	54472365.630151	1953722.538615	
68.186813	9189.136920	72517.418796	1825934.393667	1774748.101692	340895.470606	208614.003614	29719580.803596	20686643.911659	240668.195211	4429897.564238	2401594.137977	2350109.435681	54475276.870626	1975212.437115	
69.189560	8815.328331	70308.581763	1689776.292466	1645545.807464	328380.590381	202474.629410	29867449.836696	20798856.585411	241845.952126	4455235.395952	2401594.137977	2350109.435681	54477859.516248	1995274.452936	
70.192308	8486.012634	68327.429096	1563841.687042	1525752.582544	315913.899689	196269.317883	30005091.265721	20903356.538395	242935.134914	4478715.132081	2401594.137977	2350109.435681	54480169.984612	2013997.576260	
71.195055	8189.582302	66531.445982	1447288.181094	1414642.572673	303570.567639	190036.985779	30133276.558549	21000725.071059	243943.110417	4500484.924506	2401594.137977	2350109.435681	54482262.398058	2031468.422630	
72.197802	7914.607700	64880.234979	1339314.009048	1311524.479685	291426.965737	183816.069204	30252735.524064	21091514.362162	244876.893451	4520685.853969	2401594.137977	2350109.435681	54484188.583663	2047771.232952	
73.200549	7654.624963	63347.628649	1239190.274103	1215755.785253	279546.350434	177640.362255	30364133.923087	21176230.371771	245742.827413	4539446.852072	2401594.137977	2350109.435681	54485981.172730	2062987.638412	
74.203297	7418.623966	61949.015565	1146409.663177	1126841.747047	267924.178817	171520.615504	30467970.323081	21255249.277225	246545.210959	4556860.344659	2401594.137977	2350109.435681	54487615.786811	2077187.523160	
75.206044	7205.634595	60676.304410	1060511.112063	1044357.012887	256560.958742	165465.640764	30564702.264894	21328912.136479	247288.029706	4573009.905460	2401594.137977	2350109.435681	54489101.487336	2090429.473399	
76.208791	7013.639604	59519.022538	981044.007114	967889.401690	245461.207499	159484.945372	30654773.957625	21397550.602608	247975.188158	4587977.027793	2401594.137977	2350109.435681	54490450.764200	2102770.056765	
77.211538	6840.685409	58467.078542	907572.113233	897040.131348	234631.118089	153588.164550	30738613.617034	21461485.077596	248610.466235	4601840.547964	2401594.137977	2350109.435681	54491675.662391	2114264.139045	
78.214286	6684.882091	57510.762257	839673.573866	831423.818730	224078.559228	147785.061409	30816633.465541	21521024.712335	249197.519275	4614676.645269	2401594.137977	2350109.435681	54492787.781994	2124964.884178	
79.217033	6544.403393	56640.744759	776940.911006	770668.479681	213813.075341	142085.526941	30889229.732226	21576467.406623	249739.878034	4626558.841994	2401594.137977	2350109.435681	54493798.278190	2134923.754257	
80.219780	6417.486723	55848.078366	718981.025193	714415.529022	203845.886568	136499.580028	30956782.652828	21628099.809171	250240.948688	4637558.003413	2401594.137977	2350109.435681	54494717.861253	2144190.509528	
81.222527	6302.433155	55124.196633	665415.195511	662319.780548	194189.888761	131037.367435	31019656.469745	21676197.317595	250704.012828	4647742.337788	2401594.137977	2350109.435681	54495556.796554	2152813.208389	
82.225275	6197.607423	54460.914359	615879.079592	614049.447035	184859.653483	125709.163814	31078199.432036	21721024.078421	251132.227466	4657177.396372	2401594.137977	2350109.435681	54496324.904561	2160838.207392	
83.228022	6101.437927	53850.427582	570022.713613	569286.140230	175871.428012	120525.371701	31132743.795418	21762832.987082	251528.625029	4665926.073405	2401594.137977	2350109.435681	54497031.560833	2168310.161241	
84.230769	6012.416729	53285.313583	527510.512297	527724.870859	167243.135337	115496.521519	31183605.822271	21801865.687921	251896.113366	4674048.606119	2401594.137977	2350109.435681	54497685.696030	2175272.022793	
85.233516	5929.585453	52760.353970	488048.966713	489095.243543	158983.248780	110629.548964	31231068.966433	21838337.716974	252237.232620	4681598.136550	2401594.137977	2350109.435681	54498293.486919	2181763.206902	
86.236264	5853.350134	52275.794594	451468.210503	453228.576395	151064.174175	105917.837901	31275328.820590	21872391.649681	252553.444598	4688607.141430	2401594.137977	2350109.435681	54498854.281615	2187811.919037	
87.239011	5783.318460	51829.165527	417595.131150	419960.043447	143470.678239	101357.622306	31316572.626158	21904166.291065	252846.245994	4695107.877655	2401594.137977	2350109.435681	54499370.942355	2193443.735966	
88.241758	5719.043191	51417.826767	386258.293934	389127.254042	136190.172574	96945.911488	31354983.370799	21933797.842349	253117.119501	4701132.165353	2401594.137977	2350109.435681	54499846.556384	2198683.654852	
89.244505	5660.089162	51039.213102	357290.717434	360572.233770	129211.394611	92680.080969	31390738.289495	21961418.513438	253367.509297	4706710.958721	2401594.137977	2350109.435681	54500284.124078	2203555.975842	
90.247253	5606.033282	50690.834111	330529.873523	334141.424458	122524.407613	88557.872487	31424008.864544	21987156.522920	253598.821038	4711874.346025	2401594.137977	2350109.435681	54500686.558950	2208084.302070	
91.250000	5556.464531	50370.274166	305817.687375	309685.684178	116120.600674	84577.393990	31454960.825561	22011136.098070	253812.421859	4716651.549596	2401594.137977	2350109.435681	54501056.687644	2212291.539656	
92.252747	5510.983968	50075.192432	283000.537458	287060.287242	109992.688718	80737.119644	31483754.149477	22033477.474844	254009.640379	4721070.925838	2401594.137977	2350109.435681	54501397.249943	2216199.897704	
93.255495	5469.204720	49803.322863	261929.255540	266124.924207	104134.712501	77035.889829	31510543.060544	22054296.897882	254191.766695	4725159.965219	2401594.137977	2350109.435681	54501710.898758	2219830.888305	
94.258242	5430.751994	49552.474207	242459.126684	246743.701869	98542.038610	73472.911135	31535476.030326	22073706.620510	254360.052386	4728945.292278	2401594.137977	2350109.435681	54502000.200141	2223205.326535	
95.260989	5395.263067	49320.530003	224449.889252	228785.143268	93211.359461	70047.756372	31558695.777707	22091814.904736	254515.710512	4732452.665622	2401594.137977	2350109.435681	54502267.633272	2226343.330456	
96.263736	5362.387291	49105.448581	207765.734902	212122.187683	88140.693304	66760.364558	31580339.268889	22108726.021252	254659.915613	4735706.977926	2401594.137977	2350109.435681	54502515.590470	2229264.321116	
97.266484	5331.786093	48905.263064	192275.308592	196632.190640	83329.384218	63611.040931	31600537.717388	22124540.249433	254793.803710	4738732.255933	2401594.137977	2350109.435681	54502746.377185	2231987.022547	
98.269231	5303.276510	48718.782278	177880.896407	182221.508930	78768.135521	60596.587756	31619397.472280	22139337.336050	254918.219283	4741546.784986	2401594.137977	2350109.435681	54502961.367554	2234526.509194	
99.271978	5276.857985	48545.772534	164536.641961	168842.052520	74436.011145	57708.706848	31636984.931003	22153164.585550	255033.557906	4744159.882548	2401594.137977	2350109.435681	54503160.795823	2236891.723959	
100.274725	5252.402081	48385.416975	152180.103516	156432.936222	70321.499524	54942.433898	31653373.635553	22166076.767303	255140.359325	4746583.445602	2401594.137977	2350109.435681	54503345.607286	2239092.719116	
101.277473	5229.782081	48236.912103	140749.942520	144934.477762	66413.883859	52293.114199	31668635.237786	22178127.359318	255239.153754	4748829.136619	2401594.137977	2350109.435681	54503516.732158	2241139.321715	
102.280220	5208.874306	48099.474078	130186.158618	134288.392406	62703.152508	49756.369062	31682839.354733	22189368.419642	255330.459836	4750908.344811	2401594.137977	2350109.435681	54503675.077958	2243041.111517	
103.282967	5189.558114	47972.338722	120430.089656	124437.792964	59179.998989	47328.095813	31696053.568595	22199850.586363	255414.784647	4752832.186138	2401594.137977	2350109.435681	54503821.529506	2244807.420991	
104.285714	5171.715901	47854.761511	111424.411682	115327.189783	55835.821978	45004.467792	31708343.426748	22209623.077608	255492.623691	4754611.503305	2401594.137977	2350109.435681	54503956.948930	2246447.335312	
105.288462	5155.233103	47746.017583	103113.138943	106902.490753	52662.725309	42781.934358	31719772.441742	22218733.691545	255564.460902	4756256.865761	2401594.137977	2350109.435681	54504082.175655	2247969.692366	
106.291209	5139.998192	47645.401734	95441.623888	99111.001303	49653.517975	40657.220884	31730402.091298	22227228.806379	255630.768646	4757778.569699	2401594.137977	2350109.435681	54504198.026415	2249383.082748	
107.293956	5125.902679	47552.228419	88356.557163	91901.424404	46801.714127	38627.328761	31740291.818313	22235153.380358	255692.007718	4759186.638058	2401594.137977	2350109.435681	54504305.295244	2250695.849758	
108.296703	5112.841111	47465.831749	81805.967619	85223.860567	44101.533074	36689.535394	31749499.030853	22242550.951767	255748.627343	4760490.820523	2401594.137977	2350109.435681	54504404.753481	2251916.089408	
109.299451	5100.711076	47385.565498	75739.222303	79029.807843	41547.899283	34841.394204	31758079.102162	22249463.638933	255801.065176	4761700.593521	2401594.137977	2350109.435681	54504497.149767	2253051.650418	
110.302198	5089.413198	47310.803096	70107.026465	73272.161826	39136.442381	33080.734630	31766085.370653	22255932.140220	255849.747302	4762825.160227	2401594.137977	2350109.435681	54504583.210047	2254110.134214	
111.304945	5078.862699	47241.003442	64865.986651	67909.205923	36862.223432	31405.091332	31773565.878441	22261993.030811	255895.048777	4763872.668492	2401594.137977	2350109.435681	54504663.560201	2255098.352238	
112.307692	5069.044392	47176.031069	60002.157331	62925.457869	34714.150396	29809.090577	31780545.557854	22267664.290860	255937.090027	4764846.129623	2401594.137977	2350109.435681	54504738.350880	2256019.405937	
113.310440	5059.921909	47115.641588	55495.953013	58301.023883	32684.854426	28288.856877	31787051.230336	22272966.051120	255976.040316	4765749.426532	2401594.137977	2350109.435681	54504807.862845	2256876.835111	
114.313187	5051.453305	47059.560385	51325.794647	54014.381621	30768.053240	26841.005015	31793110.612656	22277919.291015	256012.086152	4766586.761964	2401594.137977	2350109.435681	54504872.412652	2257674.367940	
115.315934	5043.597597	47007.519176	47470.525367	50044.467675	28957.778220	25462.304441	31798750.688423	22282544.459752	256045.410392	4767362.248956	2401594.137977	2350109.435681	54504932.309569	2258415.645117	
116.318681	5036.314760	46959.256009	43909.410492	46370.677566	27248.374415	24149.679264	31803997.708089	22286861.476325	256076.192245	4768079.910836	2401594.137977	2350109.435681	54504987.855573	2259104.219858	
117.321429	5029.565731	46914.515262	40622.137522	42972.865749	25634.500536	22900.208256	31808877.188944	22290889.729509	256104.607266	4768743.681224	2401594.137977	2350109.435681	54505039.345349	2259743.557891	
118.324176	5023.312406	46873.047642	37588.816143	39831.345610	24111.128961	21711.124855	31813413.915125	22294648.077864	256130.827365	4769357.404029	2401594.137977	2350109.435681	54505087.066294	2260337.037465	
119.326923	5017.517643	46834.610188	34789.978227	36926.889469	22673.545729	20579.817157	31817631.937604	22298154.849732	256155.020797	4769924.833455	2401594.137977	2350109.435681	54505131.298511	2260887.949345	
120.329670	5012.145257	46798.966268	32206.577826	34240.728575	21317.350548	19503.827923	31821554.574198	22301427.843241	256177.352171	4770449.633992	2401594.137977	2350109.435681	54505172.314817	2261399.496814	
121.332418	5007.160025	46765.885582	29819.991180	31754.553114	20038.456788	18480.854577	31825204.409566	22304484.326302	256197.982442	4770935.380425	2401594.137977	2350109.435681	54505210.380735	2261874.795673	
122.335165	5002.527684	46735.144159	27612.016708	29450.512199	18833.091484	17508.749205	31828603.295207	22307341.036608	256217.068917	4771385.557830	2401594.137977	2350109.435681	54505245.754500	2262316.874239	
123.337912	4998.214931	46706.524358	25564.875019	27311.213880	17697.795336	16585.518554	31831772.349460	22310014.181638	256234.765254	4771803.561571	2401594.137977	2350109.435681	54505278.687053	2262728.673348	
124.340659	4994.189423	46679.814869	23661.208901	25319.725135	16629.422709	15709.324037	31834731.957508	22312519.438653	256251.221458	4772192.697306	2401594.137977	2350109.435681	54505309.422050	2263113.046354	
125.343407	4990.430188	46654.875805	21889.823805	23464.746079	15624.070909	14877.891787	31837497.140820	22314868.315551	256266.534278	4772555.170778	2401594.137977	2350109.435681	54505338.120348	2263472.001478	
126.346154	4986.930061	46631.655591	20247.334393	21742.203686	14677.269356	14088.551122	31840075.733213	22317066.812337	256280.732978	4772891.777264	2401594.137977	2350109.435681	54505364.840690	2263806.437272	
127.348901	4983.674156	46610.055583	18726.222903	20144.413105	13785.852778	13339.308505	31842478.367628	22319123.205279	256293.882535	4773204.017528	2401594.137977	2350109.435681	54505389.696603	2264117.749589	
128.351648	4980.647863	46589.979004	17319.079859	18663.818063	12946.793237	12628.251942	31844715.432047	22321045.583813	256306.046993	4773493.367179	2401594.137977	2350109.435681	54505412.799475	2264407.306610	
129.354396	4977.836914	46571.331317	16018.637080	17293.020411	12157.193008	11953.547177	31846797.043825	22322841.830186	256317.289172	4773761.270908	2401594.137977	2350109.435681	54505434.258111	2264676.444577	
130.357143	4975.227376	46554.020233	14817.767675	16024.780119	11414.284583	11313.437698	31848733.049697	22324519.619464	256327.670669	4774009.142486	2401594.137977	2350109.435681	54505454.178734	2264926.467791	
131.359890	4972.805655	46537.955700	13709.486041	14852.015276	10715.430668	10706.244733	31850533.025774	22326086.419529	256337.251862	4774238.364762	2401594.137977	2350109.435681	54505472.664987	2265158.648613	
132.362637	4970.558495	46523.049914	12686.947872	13767.802092	10058.124184	10130.367250	31852206.277543	22327549.491076	256346.091905	4774450.289667	2401594.137977	2350109.435681	54505489.817932	2265374.227467	
133.365385	4968.472981	46509.217311	11743.450150	12765.374896	9439.988267	9584.281962	31853761.839870	22328915.887620	256354.248733	4774646.238211	2401594.137977	2350109.435681	54505505.736050	2265574.412834	
134.368132	4966.536532	46496.374570	10872.431148	11838.126139	8858.776268	9066.543320	31855208.476997	22330192.455489	256361.779055	4774827.500483	2401594.137977	2350109.435681	54505520.515241	2265760.381257	
135.370879	4964.736908	46484.440613	10067.470433	10979.606390	8312.371754	8575.783518	31856554.682543	22331385.833827	256368.738363	4774995.335652	2401594.137977	2350109.435681	54505534.248822	2265933.277340	
136.373626	4963.062206	46473.336605	9322.288860	10183.524339	7798.788507	8110.712490	31857808.679504	22332502.454596	256375.180924	4775150.971969	2401594.137977	2350109.435681	54505547.027530	2266094.213747	
137.376374	4961.500863	46462.985955	8630.748577	9443.746797	7316.170522	7670.117913	31858978.420254	22333548.542572	256381.159784	4775295.606763	2401594.137977	2350109.435681	54505558.939523	2266244.271202	
138.379121	4960.041820	46453.315403	7986.956288	8754.393575	6862.780162	7252.856408	31860071.495853	22334530.046675	256386.725876	4775430.387939	2401594.137977	2350109.435681	54505570.069119	2266384.484096	
139.381868	4958.679989	46444.290708	7388.622328	8112.943351	6436.708541	6857.617130	31861092.090146	22335450.340567	256391.898996	4775555.808243	2401594.137977	2350109.435681	54505580.455644	2266515.364068	
140.384615	4957.411362	46435.884977	6834.037991	7517.480413	6036.340083	6483.239129	31862043.516648	22336312.153245	256396.693916	4775672.242236	2401594.137977	2350109.435681	54505590.130003	2266637.311002	
141.387363	4956.230552	46428.062414	6320.609688	6965.295755	5660.262218	6128.700772	31862929.764485	22337118.721907	256401.133058	4775780.219152	2401594.137977	2350109.435681	54505599.133377	2266750.839317	
142.390110	4955.132296	46420.788048	5845.792619	6453.736279	5307.115169	5793.017763	31863754.721500	22337873.200622	256405.238417	4775880.257288	2401594.137977	2350109.435681	54505607.505998	2266856.451514	
143.392857	4954.111457	46414.027739	5407.090773	5980.204795	4975.591949	5475.243144	31864522.174251	22338578.660323	256409.031570	4775972.863999	2401594.137977	2350109.435681	54505615.287146	2266954.638175	
