Time	S1	S2	I1	I2	Y1	Y2	R1	R2	D1	D2	V1	V2	NewI	NewY
31.085165	16169117.343334	13478067.139195	13199660.548989	7561096.745796	8540.356285	21904.220414	2735076.719692	5817465.464102	23873.031700	293887.430494	0.000000	4609050.934306	25052451.583165	33968.461650	
32.087912	12135633.342216	10763996.711474	16087994.150995	9455338.074344	17055.328808	33235.437389	3861833.804999	6499270.811086	33751.372982	420579.965706	0.000000	4771806.864694	31637250.081616	56462.469788	
33.090659	8637428.408231	8290587.413467	18244072.865097	11030238.524747	30617.528788	47887.003802	5178820.323069	7230547.357211	45328.874815	573160.700774	0.000000	4878977.004635	37501694.173668	88987.709228	
34.093407	5919184.684047	6282519.868885	19487819.958307	12137923.676049	49776.214385	65389.115741	6621438.907783	7940855.991889	58048.235479	745732.347436	0.000000	4884340.614649	42222641.832420	132232.409333	
35.096154	3978609.474939	4699282.001205	19891232.089653	12761434.407229	74287.759924	84912.533298	8120830.503580	8695608.480078	71308.171903	931183.578189	0.000000	4882250.800838	45748544.723017	185696.395999	
36.098901	2652191.606152	3498582.028362	19673958.012574	12968903.115448	103219.170876	105758.647944	9622274.782493	9476485.297431	84624.427906	1122691.910816	0.000000	4882250.800838	48275662.564648	248227.947585	
37.101648	1773662.758947	2613764.884654	19040974.899403	12857320.704566	135306.942599	127227.590609	11088660.307396	10259296.687855	97663.091656	1314811.132317	0.000000	4882250.800838	50039008.555561	318205.801631	
38.104396	1205668.786070	1973496.509791	18159624.026764	12519317.871636	168995.453806	148551.632669	12491814.246358	11027620.020918	110165.487001	1503434.964987	0.000000	4882250.800838	51247270.903301	393540.294959	
39.107143	832527.908592	1508234.228574	17156945.152647	12038122.737913	203133.890942	169273.312664	13821627.410521	11770866.049896	122033.637298	1685924.670953	0.000000	4882250.800838	52085674.061996	472651.416406	
40.109890	585426.499261	1168453.984233	16107965.619261	11471969.203933	236683.665504	188993.320675	15072978.274419	12482403.615845	133213.941555	1860600.875314	0.000000	4882250.800838	52672555.715668	554042.246095	
41.112637	420799.153043	919426.569342	15059151.882458	10860845.226214	268759.847921	207378.331051	16243875.741965	13158321.252804	143681.374613	2026449.620589	0.000000	4882250.800838	53086210.476777	636360.022381	
42.115385	308719.812805	734285.939089	14038356.433322	10233579.210080	298791.801324	224251.767583	17336946.129000	13797211.545944	153453.823550	2183092.537305	0.000000	4882250.800838	53383430.447268	718616.153724	
43.118132	230998.319362	594848.765140	13060941.830492	9608864.042302	326349.422875	239486.040390	18355422.747348	14398790.776418	162555.679923	2330431.375750	0.000000	4882250.800838	53600589.114659	799979.447207	
44.120879	176139.920698	488711.536734	12135006.425476	8998569.315068	351135.804799	253002.621443	19302969.607130	14963568.444156	171016.241896	2468569.082599	0.000000	4882250.800838	53761584.741730	879774.752880	
45.123626	136808.714966	406919.867856	11263541.776579	8410116.832014	373011.229026	264788.925926	20184033.294613	15492794.213880	178872.984816	2597801.160324	0.000000	4882250.800838	53882707.616340	957516.801575	
46.126374	108173.123961	343116.557439	10447043.858643	7847958.408541	391922.170543	274863.094390	21002965.538219	15987987.946746	186163.308635	2718494.992884	0.000000	4882250.800838	53975146.517762	1032834.414044	
47.129121	86891.024541	292707.041802	9684676.963623	7314619.536916	407879.815796	283265.873115	21763896.943718	16450779.023121	192923.252323	2831049.525046	0.000000	4882250.800838	54046838.132818	1105447.938004	
48.131868	70827.082441	252464.233936	8974458.021292	6811081.729730	420959.058506	290061.596840	22470835.495537	16882915.705766	199188.342223	2935897.733729	0.000000	4882250.800838	54103144.882784	1175167.792205	
49.134615	58587.814056	220056.701897	8313780.019749	6337333.327015	431282.632872	295332.218160	23127624.445756	17286207.354394	204993.087567	3033491.398534	0.000000	4882250.800838	54147791.683209	1241883.917676	
50.137363	49148.497708	193706.919836	7699910.752272	5892866.810235	438995.760212	299166.729407	23737843.093290	17662409.433801	210369.896517	3124271.106721	0.000000	4882250.800838	54183580.781618	1305533.237145	
51.140110	41739.032994	172038.103339	7130085.682825	5476848.837402	444262.585897	301660.121805	24304831.438591	18013210.937099	215349.259694	3208663.000354	0.000000	4882250.800838	54212659.062829	1366093.101952	
52.142857	35836.573906	154059.041403	6601505.500210	5088131.176123	447266.259413	302913.435512	24831699.831652	18340237.754095	219959.834818	3287079.592866	0.000000	4882250.800838	54236540.583853	1423580.283191	
53.145604	31086.866813	139022.258046	6111390.167805	4725389.503975	448198.329660	303029.774125	25321363.976693	18645059.109030	224228.659029	3359920.354824	0.000000	4882250.800838	54256327.074303	1478041.520146	
54.148352	27250.516343	126390.486439	5657131.524537	4387228.818476	447240.225406	302106.993236	25776465.437685	18929136.848135	228180.296029	3427557.853714	0.000000	4882250.800838	54272795.196380	1529547.012921	
55.151099	24131.426383	115717.690200	5236255.080316	4072265.874376	444570.999877	300240.801965	26199472.710489	19193851.833847	231837.782934	3490344.799612	0.000000	4882250.800838	54286587.082578	1578178.561420	
56.153846	21567.147024	106629.500549	4846411.530053	3779141.043055	440368.441621	297525.218495	26592698.094558	19440509.707386	235222.786743	3548615.530514	0.000000	4882250.800838	54298239.551588	1624028.063019	
57.156593	19428.874560	98823.216306	4485376.753652	3506518.312527	434809.074507	294052.570076	26958297.692940	19670340.888755	238355.604340	3602686.012336	0.000000	4882250.800838	54308184.108296	1667197.512566	
58.159341	17621.391174	92067.569179	4151050.632259	3253084.699500	428068.375161	289913.575880	27298272.428182	19884501.157909	241255.173224	3652853.997532	0.000000	4882250.800838	54316747.238809	1707799.005884	
59.162088	16077.560324	86178.150987	3841370.400154	3017512.916895	420332.440531	285201.766621	27614547.732550	20084117.204239	243939.866441	3699410.961258	0.000000	4882250.800838	54324180.487851	1745952.131490	
60.164835	14758.643005	81033.175271	3554575.655971	2798623.753912	411735.858509	279989.758892	27908772.638709	20270166.558659	246425.203807	3742607.753266	0.000000	4882250.800838	54330644.380886	1781772.272145	
61.167582	13635.330753	76541.245512	3289102.521200	2595345.831865	402386.481901	274338.785248	28182418.737613	20443526.565137	248724.928533	3782668.572238	0.000000	4882250.800838	54336259.622897	1815371.685107	
62.170330	12679.972680	72617.178295	3043455.260065	2406651.290022	392391.149373	268308.516287	28436889.436163	20605035.987355	250852.181718	3819808.028041	0.000000	4882250.800838	54341139.048187	1846860.987853	
63.173077	11866.575476	69182.003309	2816206.279525	2231555.785605	381855.685451	261957.060660	28673519.957204	20755495.008703	252819.502345	3854231.141723	0.000000	4882250.800838	54345387.620377	1876349.158075	
64.175824	11170.803401	66162.963349	2605996.129270	2069118.493790	370884.900522	255340.965061	28893577.339523	20895665.232281	254638.827284	3886133.345520	0.000000	4882250.800838	54349102.432412	1903943.533681	
65.178571	10569.978296	63493.514313	2411533.501725	1918442.107705	359582.590837	248515.214234	29098260.437854	21026269.680901	256321.491289	3915700.482847	0.000000	4882250.800838	54352372.706553	1929749.812798	
66.181319	10043.079572	61113.325206	2231595.232047	1778672.838434	348051.538506	241533.230970	29288699.922873	21147992.797084	257878.227002	3943108.808307	0.000000	4882250.800838	54355279.794384	1953872.053768	
67.184066	9570.744220	58968.278135	2065026.298129	1649000.415013	336393.511498	234446.876108	29465958.281203	21261480.443060	259319.164949	3968524.987685	0.000000	4882250.800838	54357897.176807	1976412.675149	
68.186813	9136.809313	57013.046197	1910737.225659	1528653.537875	324708.598804	227306.368570	29631031.523601	21367341.569822	260653.842624	3992106.477535	0.000000	4882250.800838	54360286.343652	1997472.958685	
69.189560	8745.035657	55240.192042	1767762.803075	1416911.528643	313064.561856	220150.134416	29784805.045685	21466125.476545	261890.553728	4013993.668353	0.000000	4882250.800838	54362450.971463	2017150.838213	
70.192308	8395.097957	53639.720842	1635364.630762	1313219.985722	301485.279038	212997.690819	29927987.321563	21558268.219264	263035.670681	4034295.383353	0.000000	4882250.800838	54364401.380363	2035525.595245	
71.195055	8083.176370	52196.505849	1512852.699855	1217065.886821	289992.933154	205866.759753	30061244.012007	21644178.390812	264095.178614	4053113.456765	0.000000	4882250.800838	54366156.516943	2052671.595884	
72.197802	7805.547067	50895.947966	1399559.626960	1127953.253314	278611.429023	198775.070408	30185216.530292	21724250.393477	265074.866659	4070546.334834	0.000000	4882250.800838	54367734.704129	2068661.063102	
73.200549	7558.582234	49723.975741	1294840.654151	1045403.150239	267366.393472	191740.359201	30300522.042197	21798864.438998	265980.327947	4086689.075821	0.000000	4882250.800838	54369153.641187	2083564.076734	
74.203297	7338.750068	48667.045374	1198073.648972	968953.686294	256285.175345	184780.369765	30407753.466009	21868386.548565	266816.959607	4101633.350001	0.000000	4882250.800838	54370430.403720	2097448.573482	
75.206044	7142.614783	47712.140711	1108659.104437	898160.013840	245396.845495	177912.852958	30507479.472518	21933168.552825	267589.962767	4115467.439665	0.000000	4882250.800838	54371581.443668	2110380.346912	
76.208791	6966.836604	46846.773248	1026020.139030	832594.328902	234732.196790	171155.566857	30600244.485020	21993548.091874	268304.342556	4128276.239119	0.000000	4882250.800838	54372622.589310	2122423.047455	
77.211538	6808.171772	46058.982128	949602.496702	771845.871167	224323.744109	164526.276760	30686568.679316	22049848.615261	268964.908100	4140141.254684	0.000000	4882250.800838	54373569.045262	2133638.182407	
78.214286	6663.472541	45337.334142	878874.546878	715520.923984	214205.724344	158042.755188	30766947.983712	22102379.381989	269576.272525	4151140.604697	0.000000	4882250.800838	54374435.392479	2144085.115931	
79.217033	6529.687178	44670.923732	813327.284449	663242.814365	204414.096399	151722.781882	30841854.079019	22151435.460513	270142.852955	4161349.019507	0.000000	4882250.800838	54375235.588252	2153821.069054	
80.219780	6404.717648	44051.680305	752501.411818	614668.056172	194976.388406	145580.676588	30911716.852628	22197286.302958	270668.629500	4170834.283978	0.000000	4882250.800838	54375979.801209	2162899.895660	
81.222527	6290.050842	43481.690272	696117.868811	569570.657928	185868.908958	139611.650546	30976835.174817	22240117.431241	271155.996573	4179639.570014	0.000000	4882250.800838	54376664.458048	2171362.852092	
82.225275	6185.224524	42958.250057	643908.776573	527741.969375	177078.466821	133812.861748	31037488.263133	22280102.289347	271607.268949	4187805.629473	0.000000	4882250.800838	54377292.724581	2179245.588254	
83.228022	6089.483488	42477.932901	595606.924096	488975.688740	168596.389121	128182.819587	31093950.445126	22317411.657937	272024.758168	4195372.900834	0.000000	4882250.800838	54377868.782773	2186582.845146	
84.230769	6002.094720	42037.418936	550952.658468	453071.546746	160415.486321	122720.417585	31146487.050109	22352210.977912	272410.710382	4202380.638821	0.000000	4882250.800838	54378396.685506	2193408.352573	
85.233516	5922.347397	41633.495192	509693.884882	419835.306606	152530.052214	117424.933392	31195354.409155	22384660.350411	272767.306352	4208866.914399	0.000000	4882250.800838	54378880.356573	2199754.829141	
86.236264	5849.552886	41263.055594	471586.066627	389078.764026	144935.863933	112296.028786	31240799.855103	22414914.536817	273096.661451	4214868.614777	0.000000	4882250.800838	54379323.590682	2205653.982259	
87.239011	5783.044749	40923.100962	436392.225095	360619.747208	137630.181941	107333.749674	31283061.722553	22443122.958748	273400.825662	4220421.443408	0.000000	4882250.800838	54379730.053451	2211136.508141	
88.241758	5722.178737	40610.739009	403882.939779	334282.116844	130611.750039	102538.526091	31322369.347866	22469429.698066	273681.783579	4225559.919990	0.000000	4882250.800838	54380103.281416	2216232.091801	
89.244505	5666.332794	40323.184347	373836.348271	309895.766119	123880.795361	97911.172202	31358943.069168	22493973.496870	273941.454406	4230317.380461	0.000000	4882250.800838	54380446.682021	2220969.407057	
90.247253	5614.907054	40057.758481	346038.146265	287296.620712	117439.028377	93452.886300	31392994.226348	22516887.757502	274181.691957	4234725.977005	0.000000	4882250.800838	54380763.533626	2225376.116529	
91.250000	5567.323846	39811.889812	320281.587552	266326.638795	111289.642890	89165.250804	31424725.161054	22538300.542541	274404.284658	4238816.678049	0.000000	4882250.800838	54381056.985504	2229478.871641	
92.252747	5523.032242	39583.129946	296368.086783	246834.216530	105437.093048	85050.149685	31454328.837621	22558334.316907	274610.950306	4242619.186932	0.000000	4882250.800838	54381330.036974	2233303.265135	
93.255495	5481.893947	39370.565753	274167.537973	228715.599397	99867.031876	81102.097975	31481948.723785	22577079.051890	274802.812419	4246153.684985	0.000000	4882250.800838	54381583.739462	2236868.560842	
94.258242	5443.865326	39173.737178	253594.597028	211900.463762	94558.865754	77312.453583	31507690.064318	22594600.525224	274980.607573	4249433.820253	0.000000	4882250.800838	54381818.596657	2240188.556652	
95.260989	5408.745088	38991.646263	234550.340650	196310.260147	89500.255824	73675.496629	31531663.467597	22610968.666410	275145.190840	4252474.930552	0.000000	4882250.800838	54382035.807811	2243277.609376	
96.263736	5376.336848	38823.319978	216938.101235	181868.337510	84679.765601	70185.861026	31553976.398524	22626251.498642	275297.397792	4255291.982843	0.000000	4882250.800838	54382236.542336	2246149.708479	
97.266484	5346.449128	38667.810222	200663.466874	168499.943246	80086.860976	66838.534479	31574733.178523	22640515.138810	275438.044500	4257899.573242	0.000000	4882250.800838	54382421.939812	2248818.476076	
98.269231	5318.895358	38524.193825	185634.281357	156132.223183	75711.910210	63628.858485	31594034.985542	22653823.797496	275567.927534	4260311.927011	0.000000	4882250.800838	54382593.109979	2251297.166940	
99.271978	5293.493876	38391.572543	171760.644167	144694.221583	71546.183938	60552.528334	31611979.854052	22666239.778978	275687.823967	4262542.898563	0.000000	4882250.800838	54382751.132743	2253598.668493	
100.274725	5270.067928	38269.073062	158954.910486	134116.881146	67581.855169	57605.593106	31628662.675050	22677823.481228	275798.491367	4264605.971459	0.000000	4882250.800838	54382897.058172	2255735.500812	
101.277473	5248.445666	38155.846997	147131.691192	124333.043004	63811.999285	54784.455676	31644175.196053	22688633.395910	275900.667804	4266514.258413	0.000000	4882250.800838	54383031.906499	2257719.816627	
102.280220	5228.460152	38051.070892	136207.852856	115277.446727	60230.594040	52085.872711	31658606.021106	22698726.108386	275995.071846	4268280.501284	0.000000	4882250.800838	54383156.668118	2259563.401322	
103.282967	5209.949353	37953.946221	126102.517749	106886.730317	56832.519563	49506.954668	31672040.610773	22708156.297709	276082.402563	4269917.071085	0.000000	4882250.800838	54383272.303588	2261277.672933	
104.285714	5192.756144	37863.699384	116737.063836	99099.430214	53613.558355	47045.165798	31684561.282144	22716976.736627	276163.339521	4271435.967976	0.000000	4882250.800838	54383379.743633	2262873.682149	
105.288462	5176.728309	37779.581714	108035.124778	91855.981290	50570.395290	44698.324145	31696247.208833	22725238.291584	276238.542789	4272848.821267	0.000000	4882250.800838	54383479.889139	2264362.112313	
106.291209	5161.781136	37701.143371	99944.814601	85114.649400	47694.422545	42461.940158	31707158.521040	22732979.502474	276308.460678	4274163.764596	0.000000	4882250.800838	54383573.274654	2265750.899250	
107.293956	5147.897869	37628.250017	92444.382197	78856.045704	44972.039551	40329.163992	31717330.399420	22740222.977991	276373.280962	4275384.562296	0.000000	4882250.800838	54383660.051275	2267044.354552	
108.296703	5135.015047	37560.573386	85498.987159	73051.826924	42395.264730	38295.464495	31726805.428332	22746996.392570	276433.304732	4276516.742624	0.000000	4882250.800838	54383740.610728	2268247.958500	
109.299451	5123.070482	37497.792007	79074.427060	67674.219718	39956.557698	36356.528391	31735625.117199	22753326.737245	276488.827561	4277565.722640	0.000000	4882250.800838	54383815.336673	2269367.068381	
110.302198	5112.003433	37439.591959	73137.195428	62696.061822	37648.801343	34508.252744	31743829.860787	22759240.293357	276540.139008	4278536.800118	0.000000	4882250.800838	54383884.603770	2270406.912524	
111.304945	5101.754609	37385.666875	67654.481748	58090.802047	35465.301824	32746.744958	31751458.939202	22764762.632561	276587.522617	4279435.153559	0.000000	4882250.800838	54383948.777677	2271372.590295	
112.307692	5092.266168	37335.717942	62594.171459	53832.500283	33399.788570	31068.322779	31758550.517890	22769918.616819	276631.255913	4280265.842178	0.000000	4882250.800838	54384008.215052	2272269.072100	
113.310440	5083.481714	37289.453895	57924.845954	49895.827496	31446.414284	29469.514290	31765141.647639	22774732.398406	276671.610409	4281033.805913	0.000000	4882250.800838	54384063.263553	2273101.199385	
114.313187	5075.346301	37246.591025	53615.782583	46256.065729	29599.754938	27947.057917	31771268.264579	22779227.419907	276708.851598	4281743.865422	0.000000	4882250.800838	54384114.261835	2273873.684636	
115.315934	5067.806434	37206.853173	49636.954650	42889.108103	27854.809776	26497.902424	31776965.190179	22783426.414218	276743.238961	4282400.722082	0.000000	4882250.800838	54384161.539555	2274591.111375	
116.318681	5060.810061	37169.971734	45959.031415	39771.458815	26207.001315	25119.206916	31782266.131251	22787351.404545	276775.025959	4283008.957989	0.000000	4882250.800838	54384205.417366	2275257.934168	
117.321429	5054.306584	37135.685654	42553.378092	36880.233138	24652.175340	23808.340839	31787203.679945	22791023.704406	276804.460039	4283573.035962	0.000000	4882250.800838	54384246.206923	2275878.478616	
118.324176	5048.246850	37103.741432	39392.055851	34193.157425	23186.600910	22562.883978	31791809.313755	22794463.917627	276831.782634	4284097.299538	0.000000	4882250.800838	54384284.210880	2276456.941362	
119.326923	5042.585899	37073.906423	36449.299504	31689.655551	21806.647446	21380.466345	31796112.250764	22797691.210754	276857.216387	4284585.760926	0.000000	4882250.800838	54384319.706840	2276997.214805	
120.329670	5037.310314	37046.103082	33716.728184	29362.122412	20505.923066	20257.312352	31800127.204727	22800715.560708	276880.833709	4285039.901445	0.000000	4882250.800838	54384352.785765	2277501.036407	
121.332418	5032.402625	37020.237402	31184.594579	27202.187587	19279.610743	19190.367541	31803868.673219	22803546.854319	276902.718834	4285461.353151	0.000000	4882250.800838	54384383.559135	2277970.185179	
122.335165	5027.841116	36996.195271	28840.910593	25199.890414	18123.707389	18176.992870	31807352.565540	22806195.862851	276922.975362	4285852.058594	0.000000	4882250.800838	54384412.162775	2278406.677172	
123.337912	5023.604568	36973.865184	26673.916674	23345.477204	17034.389156	17214.657318	31810594.384687	22808673.080377	276941.704915	4286213.919917	0.000000	4882250.800838	54384438.729410	2278812.481880	
124.340659	5019.672257	36953.138241	24672.081808	21629.401241	16008.011438	16300.937886	31813609.227354	22810988.723780	276959.007143	4286548.798852	0.000000	4882250.800838	54384463.388664	2279189.522241	
125.343407	5016.023955	36933.908148	22824.103524	20042.322781	15041.108870	15433.519599	31816411.783935	22813152.732749	276974.979717	4286858.516723	0.000000	4882250.800838	54384486.267059	2279539.674634	
126.346154	5012.639928	36916.071218	21118.907891	18575.109051	14130.395328	14610.195503	31819016.338519	22815174.769785	276989.718333	4287144.854443	0.000000	4882250.800838	54384507.488016	2279864.768884	
127.348901	5009.500940	36899.526369	19545.649520	17218.834253	13272.763932	13828.866667	31821436.768894	22817064.220195	277003.316714	4287409.552516	0.000000	4882250.800838	54384527.171853	2280166.588256	
128.351648	5006.588250	36884.175124	18093.711563	15964.779559	12465.287040	13087.542183	31823686.546544	22818830.192097	277015.866604	4287654.311037	0.000000	4882250.800838	54384545.435788	2280446.869463	
129.354396	5003.883610	36869.921615	16752.705714	14804.433116	11705.216252	12384.339164	31825778.736652	22820481.516416	277027.457772	4287880.789689	0.000000	4882250.800838	54384562.393937	2280707.302656	
130.357143	5001.369271	36856.672575	15512.472207	13729.490042	10989.982412	11717.482747	31827725.998098	22822026.746886	277038.178012	4288090.607749	0.000000	4882250.800838	54384578.157316	2280949.531433	
131.359890	4999.027977	36844.337347	14363.079817	12731.852428	10317.195603	11085.306091	31829540.583460	22823474.160051	277048.113142	4288285.344083	0.000000	4882250.800838	54384592.833837	2281175.152834	
132.362637	4996.842970	36832.827879	13294.825862	11803.629337	9684.645150	10486.250376	31831234.339014	22824831.755262	277057.347005	4288466.537146	0.000000	4882250.800838	54384606.528313	2281385.717343	
133.365385	4994.801002	36822.074233	12300.185724	10938.606886	9090.047243	9918.706410	31832817.021408	22826106.213927	277065.944623	4288635.398545	0.000000	4882250.800838	54384619.323928	2281582.478505	
134.368132	4992.898037	36812.054226	11377.520906	10135.084723	8530.793372	9380.829725	31834292.867518	22827300.770921	277073.920166	4288792.260406	0.000000	4882250.800838	54384631.246899	2281765.896609	
135.370879	4991.126477	36802.727684	10522.850711	9389.657760	8004.935159	8871.165718	31835667.779616	22828419.661816	277081.308038	4288937.787022	0.000000	4882250.800838	54384642.345001	2281936.701880	
136.373626	4989.478569	36794.053680	9732.057899	8698.832661	7510.631788	8388.332929	31836947.687923	22829467.120883	277088.143821	4289072.659847	0.000000	4882250.800838	54384652.666913	2282095.634293	
137.376374	4987.946743	36785.992237	9001.103497	8059.188673	7046.115669	7931.002237	31838138.371669	22830447.270697	277094.462422	4289197.546157	0.000000	4882250.800838	54384662.260182	2282243.416552	
138.379121	4986.523607	36778.504328	8326.026798	7467.377629	6609.692430	7497.896856	31839245.459093	22831364.122140	277100.298072	4289313.099047	0.000000	4882250.800838	54384671.171227	2282380.754092	
139.381868	4985.201952	36771.551877	7702.945360	6920.123942	6199.740924	7087.792341	31840274.427442	22832221.574403	277105.684322	4289419.957437	0.000000	4882250.800838	54384679.445333	2282508.335076	
140.384615	4983.974746	36765.097757	7128.055006	6414.224611	5814.713228	6699.516584	31841230.602970	22833023.414982	277110.654050	4289518.746066	0.000000	4882250.800838	54384687.126658	2282626.830397	
141.387363	4982.835142	36759.105793	6597.629824	5946.549216	5453.134637	6331.949816	31842119.160942	22833773.319679	277115.239455	4289610.075497	0.000000	4882250.800838	54384694.258226	2282736.893680	
142.390110	4981.776470	36753.540758	6108.022168	5514.039922	5113.603674	5984.024603	31842945.125628	22834474.852603	277119.472060	4289694.542113	0.000000	4882250.800838	54384700.881933	2282839.161277	
143.392857	4980.792241	36748.368377	5655.662658	5113.711479	4794.792081	5654.725854	31843713.370308	22835131.466170	277123.382712	4289772.728120	0.000000	4882250.800838	54384707.038543	2282934.252270	
144.395604	4979.876148	36743.555324	5237.060178	4742.651217	4495.444823	5343.090811	31844428.617272	22835746.501103	277127.001579	4289845.201546	0.000000	4882250.800838	54384712.767689	2283022.768471	
145.398352	4979.022064	36739.069224	4848.801879	4398.019051	4214.380089	5048.209057	31845095.437814	22836323.186430	277130.358156	4289912.516238	0.000000	4882250.800838	54384718.107875	2283105.294422	
146.401099	4978.224042	36734.878658	4487.554189	4077.048258	3950.489225	4769.222450	31845718.251296	22836864.638917	277133.481249	4289975.211717	0.000000	4882250.800838	54384723.096462	2283182.397258	
