Time	S1	S2	I1	I2	Y1	Y2	R1	R2	D1	D2	V1	V2	NewI	NewY
22.060440	39247268.542744	2854227.588672	23579.700690	838.291910	28.215558	0.000200	5227573.398452	124.402924	38.142556	29.716295	5223218.066484	0.000000	28991.802100	32.790058	
23.063187	38995727.452976	2853718.435539	35432.055048	1267.387894	44.769266	0.000456	5467226.000899	189.023722	57.721811	45.152388	5460637.069505	0.000000	43623.041980	52.116081	
24.065934	38737261.407513	2852954.441016	53073.713542	1910.499101	70.718262	0.001084	5707995.063216	286.598484	87.097467	68.460316	5698056.072527	0.000000	65434.078944	82.459894	
25.068681	38468669.795336	2851815.269630	79168.919430	2868.289404	111.020662	0.002463	5950407.368210	433.005477	130.896363	103.433026	5935475.075549	0.000000	97745.859485	129.661853	
26.071429	38185143.929596	2850119.264156	117716.359007	4292.566505	173.320841	0.005325	6195258.284800	652.338107	196.105755	155.825907	6172894.078571	0.000000	145548.727677	202.739156	
27.074176	37879589.112704	2847594.314051	174593.728017	6410.045503	269.809128	0.012020	6443742.126357	981.236615	293.223794	234.391811	6410313.081593	0.000000	216209.491652	316.101714	
28.076923	37542350.842653	2843865.054577	257769.436725	9532.519824	418.143445	0.028114	6697512.782068	1471.009344	436.795109	351.388141	6647732.084615	0.000000	319758.018155	490.668503	
29.079670	37159531.684859	2838389.882357	378711.088217	14109.706684	644.061503	0.060874	6958953.385412	2195.818301	647.780009	524.531784	6885151.087637	0.000000	470633.345146	756.958520	
30.082418	36710965.846196	2830369.756839	553971.933408	20802.490722	987.518488	0.129745	7231605.360760	3267.161639	957.341147	780.461055	7122570.090659	0.000000	689800.306305	1162.443036	
31.085165	36169279.112899	2818687.916494	805801.840124	30527.893706	1508.968148	0.285071	7520488.396472	4846.216265	1409.682358	1157.688464	7359989.093681	0.000000	1005749.876926	1779.203653	
32.087912	35500042.188946	2801890.769164	1161811.277985	44467.139547	2293.776322	0.639430	7832277.132279	7152.721589	2063.624467	1708.730269	7597408.096703	0.000000	1454364.945186	2709.683908	
33.090659	34654314.626877	2777908.028843	1661281.148234	64305.991484	3463.693348	1.333584	8176426.038509	10496.918463	3002.493033	2507.727626	7834827.099725	0.000000	2086656.244555	4099.564196	
34.093407	33573373.896928	2744078.381728	2349910.443438	92169.414027	5198.728385	2.746400	8565666.299047	15311.361961	4338.632202	3658.095884	8072246.102747	0.000000	2964007.618596	6165.574171	
35.096154	32196401.441548	2697294.909330	3272127.137254	130452.247357	7752.430687	5.707687	9015993.559439	22170.002317	6213.431072	5297.133309	8309665.105769	0.000000	4150344.543352	9216.468862	
36.098901	30466586.684980	2634236.266820	4465608.060457	181584.758034	11450.941934	11.692603	9546050.370725	31790.630781	8791.941904	7596.651763	8547084.108791	0.000000	5705798.939409	13658.189494	
37.101648	28334874.685141	2551169.638148	5955886.554040	248178.051881	16735.639843	22.967049	10178714.053320	45076.410873	12277.067656	10772.932049	8784503.111813	0.000000	7683158.564898	20036.056478	
38.104396	25795287.597894	2445415.108753	7726026.104969	331691.464680	24133.315993	43.485833	10936174.508090	63008.622579	16866.473054	15061.318155	9021922.114835	0.000000	10091081.178518	29015.913439	
39.107143	22915503.986260	2316778.520845	9691106.595350	431086.421803	34212.543622	79.743077	11834955.986891	86575.816822	22708.887876	20699.497453	9259341.117857	0.000000	12862082.375038	41362.148996	
40.109890	19832158.873290	2167570.184905	11703799.309743	542862.504522	47557.856311	140.596704	12885075.402186	116729.775064	29896.558470	27916.938805	9496760.120879	0.000000	15857216.820926	57908.228643	
41.112637	16713711.694197	2002765.979751	13598197.798615	661313.465777	64570.209280	236.052197	14083600.835738	154050.035257	38407.462171	36854.467019	9734179.123901	0.000000	18903049.202151	79331.875334	
42.115385	13738703.936003	1829544.360910	15211608.906835	779036.943683	85409.367381	376.665088	15414660.902305	198706.776068	48104.887476	47555.254250	9971598.126923	0.000000	21813859.576164	106096.014904	
43.118132	11222893.936709	1476578.807384	16440988.303741	881766.659388	109777.896466	640.109521	16666069.427178	436294.596622	58758.435906	59939.827085	10023012.152315	186004.977630	24445216.125962	138274.928203	
44.120879	9082231.010307	1095871.998827	17267773.378167	947642.096580	136889.296846	1213.777363	17941487.751674	736937.646546	70106.563006	73554.480684	10021354.135897	430225.846432	26724023.008536	175521.526286	
45.123626	7290665.361520	838377.857045	17695345.199836	977549.506567	166079.015447	2073.444117	19264525.723147	949334.829848	81872.700049	87884.362422	10021354.135897	583492.644648	28619816.000890	217357.542942	
46.126374	5833274.247027	755101.235583	17769578.249219	991206.077379	196544.254701	3013.889075	20605287.096659	1003385.219048	93804.152394	102513.578914	10021354.135897	577240.303755	30166736.077738	262915.205479	
47.129121	4670461.592845	674936.825176	17555178.081022	994822.498839	227469.495335	3957.340394	21939694.511145	1064230.275928	105684.319653	117273.059663	10021354.135897	577240.303755	31409713.142327	311370.437012	
48.131868	3757991.734174	604535.999504	17119060.619950	988747.220116	257904.717787	4886.336953	23246213.371611	1125031.763323	117317.556479	132018.680104	10021354.135897	577240.303755	32392583.826670	361810.505928	
49.134615	3039536.830375	543101.604525	16529209.331458	974486.804592	287361.750842	5790.208301	24513776.768661	1185227.725996	128603.318663	146613.656586	10021354.135897	577240.303755	33172473.125448	413631.493059	
50.137363	2465947.864613	489633.284285	15841480.287038	953650.440482	315523.535989	6662.037189	25736052.562813	1244333.639976	139483.749547	160940.598068	10021354.135897	577240.303755	33799530.411451	466349.476722	
51.140110	2004858.646689	443224.606192	15094644.841474	927615.019175	341969.790371	7492.267827	26907111.124816	1301979.313034	149903.596651	174908.793773	10021354.135897	577240.303755	34307028.307468	519400.053044	
52.142857	1640685.813044	403063.061016	14310389.632841	897525.135228	366177.006789	8268.705878	28021425.335658	1357908.884689	159810.211667	188454.213189	10021354.135897	577240.303755	34711362.686289	572138.335955	
53.145604	1369873.847423	368411.700223	13497604.022213	864327.303156	387580.044143	8977.891015	29074272.502645	1411966.656428	169157.583575	201536.449178	10021354.135897	577240.303755	35016826.012702	623884.199958	
54.148352	1159457.134816	338444.309504	12688690.671237	829076.560391	406196.603869	9619.163147	30066193.021533	1463968.585389	177950.568545	214111.381568	10021354.135897	577240.303755	35257210.116028	674392.000470	
55.151099	991063.683567	312442.073262	11899841.376276	792620.792805	422095.603598	10193.093149	30999279.363097	1513809.916908	186207.973463	226154.123876	10021354.135897	577240.303755	35451605.803519	723480.612589	
56.153846	854951.415869	289807.524312	11138813.424469	755625.052992	435307.773805	10699.411577	31875468.466249	1561436.366391	193946.919608	237651.644727	10021354.135897	577240.303755	35610352.620167	770962.092580	
57.156593	743908.125644	270043.336162	10410630.474703	718613.884344	445889.784039	11138.423648	32696873.329703	1606825.659509	201186.285911	248598.696338	10021354.135897	577240.303755	35741160.098542	816687.756030	
58.159341	653227.285307	252751.560460	9717605.362953	681972.350724	453924.482120	11511.015049	33465784.148690	1649987.310758	207946.720930	258997.763009	10021354.135897	577240.303755	35849132.714582	860548.136503	
59.162088	578643.221922	237572.702551	9061236.870264	646024.054748	459544.883767	11819.302234	34184810.931512	1690948.175256	214252.092535	268855.765210	10021354.135897	577240.303755	35938895.635874	902477.371689	
60.164835	516667.203746	224204.129211	8441959.496442	611001.934485	462920.351573	12066.494022	34856812.200977	1729761.301179	220128.747262	278186.141102	10021354.135897	577240.303755	36014240.227391	942461.032601	
61.167582	464964.968837	212400.466023	7859159.093487	577064.815684	464217.736433	12255.865851	35484544.082444	1766493.274010	225602.118800	287005.578431	10021354.135897	577240.303755	36077746.125488	980503.696739	
62.170330	421544.991660	201945.484225	7311994.311225	544338.551355	463604.416373	12390.804489	36070647.636529	1801213.657074	230696.644213	295331.502857	10021354.135897	577240.303755	36131621.084463	1016621.502388	
63.173077	384758.483087	192652.100707	6799396.597311	512916.021761	461248.296555	12474.808035	36617648.859108	1833994.991543	235435.763938	303182.077954	10021354.135897	577240.303755	36177700.976553	1050842.148613	
64.175824	353299.390394	184362.378018	6320070.197228	482857.134421	457317.809274	12511.485917	37127958.681316	1864912.796434	239841.921788	310576.205210	10021354.135897	577240.303755	36217449.791936	1083204.895261	
65.178571	326204.397263	176947.524356	5872492.154283	454188.824113	451981.913961	12504.558893	37603872.969546	1894045.568610	243936.564947	317533.524028	10021354.135897	577240.303755	36251959.638729	1113760.562961	
66.181319	302818.558273	170304.625647	5454911.379693	426907.926333	445415.850740	12457.960369	38047601.762852	1921474.999869	247740.448442	324074.487782	10021354.135897	577240.303755	36281988.376429	1142571.724029	
67.184066	282377.435270	164320.716468	5065485.273993	401014.771089	437837.482255	12376.485688	38461511.747277	1947287.212659	251276.061204	330220.814095	10021354.135897	577240.303755	36308413.408610	1169711.634419	
68.186813	264490.633263	158925.499413	4702587.132878	376473.678590	429364.401953	12263.232300	38847485.028692	1971564.652903	254560.803214	335992.936794	10021354.135897	577240.303755	36331695.427673	1195251.446623	
69.189560	248902.004659	154064.311437	4364671.405195	353238.185232	420088.733692	12120.839667	39207215.640099	1994386.309208	257610.216356	341410.354455	10021354.135897	577240.303755	36352145.244253	1219260.745753	
70.192308	235361.144537	149685.182705	4050244.777991	331262.306846	410104.821324	11951.970305	39542337.913791	2015828.586217	260439.342357	346491.953927	10021354.135897	577240.303755	36370065.233107	1241808.578927	
71.195055	223623.390650	145738.836588	3757866.176512	310500.538690	399509.228696	11759.309783	39854426.481354	2035965.304608	263062.722788	351256.010331	10021354.135897	577240.303755	36385749.333110	1262963.455269	
72.197802	213449.823426	142178.689665	3486146.764206	290907.855460	388400.739646	11545.566723	40144996.273660	2054867.701092	265494.399063	355720.187060	10021354.135897	577240.303755	36399483.047257	1282793.345906	
73.200549	204607.265961	138960.851722	3233749.942719	272439.711278	376880.358007	11313.472801	40415502.520874	2072604.428418	267747.912439	359901.535781	10021354.135897	577240.303755	36411543.442665	1301365.683968	
74.203297	196868.284030	136044.125751	2999391.351899	255052.039704	365051.307604	11065.782746	40667340.752451	2089241.555367	269836.304015	363816.496433	10021354.135897	577240.303755	36422199.150567	1318747.364595	
75.206044	190011.186077	133390.007953	2781838.869792	238701.253724	353019.032259	10805.274340	40901846.797136	2104842.566756	271772.114736	367480.897226	10021354.135897	577240.303755	36431710.366318	1335004.744926	
76.208791	183820.023222	130962.687734	2579912.612645	223344.245761	340891.195783	10534.748419	41120296.782964	2119468.363440	273567.385386	370909.954646	10021354.135897	577240.303755	36440328.849392	1350203.644107	
77.211538	178084.589255	128729.047711	2392484.934904	208938.387667	328777.681984	10257.028872	41323907.137261	2133177.262303	275233.656595	374118.273447	10021354.135897	577240.303755	36448297.923382	1364409.343290	
78.214286	172653.446307	126662.474018	2218461.278212	195436.725446	316778.705253	9974.765735	41513812.893602	2146025.996300	276781.676626	377120.038502	10021354.135897	577240.303755	36455795.640023	1377686.944759	
79.217033	167692.342101	124762.357603	2056795.663412	182768.555184	304901.787964	9688.955610	41690879.167959	2158071.131694	278219.038564	379928.999909	10021354.135897	577240.303755	36462656.860644	1390096.899225	
80.219780	163201.496115	123018.913421	1906706.730105	170885.571745	293155.878769	9400.438670	41855871.414292	2169358.717929	279552.480718	382556.358236	10021354.135897	577240.303755	36468891.150812	1401688.043459	
81.222527	159139.700174	121419.916347	1767464.389677	159745.195193	281558.457917	9110.159520	42009536.795753	2179932.048306	280788.656479	385012.680634	10021354.135897	577240.303755	36474551.943827	1412506.942403	
82.225275	155467.373474	119953.658745	1638362.164284	149306.257982	270128.502338	8819.061513	42152595.958378	2189832.859611	281934.001528	387308.162149	10021354.135897	577240.303755	36479690.528130	1422598.823272	
83.228022	152146.562581	118608.950465	1518717.186852	139529.004951	258886.485647	8528.086741	42285743.031086	2199101.332122	282994.733833	389452.625722	10021354.135897	577240.303755	36484356.047302	1432007.575551	
84.230769	149140.941437	117375.118849	1407870.201080	130375.093327	247854.378143	8238.176039	42409645.625683	2207776.089599	283976.853656	391455.522185	10021354.135897	577240.303755	36488595.500061	1440775.750999	
85.233516	146415.811353	116242.008727	1305185.561436	121807.592724	237055.646808	7950.268986	42524944.836858	2215894.199295	284886.143546	393325.930268	10021354.135897	577240.303755	36492453.740268	1448944.563646	
86.236264	143938.101013	115199.982417	1210051.233156	113790.985144	226515.255307	7665.303902	42632255.242183	2223491.171946	285728.168341	395072.556592	10021354.135897	577240.303755	36495973.476918	1456553.889793	
87.239011	141676.366473	114239.919725	1121878.792250	106291.164974	216259.663989	7384.217851	42732164.902116	2230600.961778	286508.275172	396703.735672	10021354.135897	577240.303755	36499195.274150	1463642.268014	
88.241758	139600.791160	113353.217949	1040103.425498	99275.438989	206316.829888	7107.946637	42825235.359997	2237255.966505	287231.593457	398227.429920	10021354.135897	577240.303755	36502157.551239	1470246.899154	
89.244505	137683.185875	112531.791871	964183.930448	92712.526353	196716.206719	6837.424810	42912001.642054	2243487.027328	287903.034904	399651.229638	10021354.135897	577240.303755	36504896.582602	1476403.646331	
90.247253	135903.514224	111769.110951	893627.645571	86572.009678	187478.014742	6573.405679	42992951.803294	2249323.214808	288527.022169	400982.258884	10021354.135897	577240.303755	36507438.935173	1482146.244069	
91.250000	134264.009542	111062.837466	828102.694167	80826.259161	178579.516313	6315.809065	43068435.381143	2254788.798509	289106.398834	402226.295799	10021354.135897	577240.303755	36509784.713340	1487500.671949	
92.252747	132756.279748	110409.517550	767311.275140	75452.982955	170006.817835	6064.593665	43138769.821083	2259904.601326	289643.806195	403388.304503	10021354.135897	577240.303755	36511945.763050	1492489.124345	
93.255495	131370.984451	109805.625959	710960.828952	70430.795158	161749.190077	5819.760779	43204265.148007	2264690.729904	290141.848513	404473.088200	10021354.135897	577240.303755	36513934.949938	1497133.199280	
94.258242	130099.035975	109247.740837	658766.396984	65738.993494	153797.459462	5581.330660	43265222.045279	2269166.636663	290603.062300	405485.298346	10021354.135897	577240.303755	36515764.783537	1501453.901300	
95.260989	128931.599353	108732.543714	610450.621532	61357.559317	146144.008065	5349.342516	43321931.854725	2273351.119803	291029.916325	406429.434650	10021354.135897	577240.303755	36517447.417281	1505471.641475	
96.263736	127860.092335	108256.819509	565743.745809	57267.157610	138782.773615	5123.854511	43374676.576637	2277262.323294	291424.811605	407309.845076	10021354.135897	577240.303755	36518994.648505	1509206.237395	
97.266484	126876.185378	107817.456528	524383.613943	53449.136986	131709.249492	4904.943762	43423728.869774	2280917.736888	291790.081414	408130.725836	10021354.135897	577240.303755	36520417.918442	1512676.913176	
98.269231	125971.801656	107411.446465	486115.670979	49885.529684	124920.484732	4692.706344	43469352.051359	2284334.196109	292127.991274	408896.121399	10021354.135897	577240.303755	36521728.312227	1515902.299455	
99.271978	125139.117053	107035.884400	450692.962879	46559.051575	118415.084021	4487.257282	43511800.097082	2287527.882258	292440.738965	409609.924484	10021354.135897	577240.303755	36522936.558895	1518900.433391	
100.274725	124370.560166	106687.968803	417876.136520	43453.102158	112193.207700	4288.730561	43551317.641098	2290514.322414	292730.454515	410275.876064	10021354.135897	577240.303755	36524053.031379	1521688.758666	
101.277473	123658.812305	106365.001528	387433.439696	40551.764562	106256.571762	4097.279117	43588139.976029	2293308.389429	292999.200207	410897.565364	10021354.135897	577240.303755	36525087.746515	1524284.125486	
102.280220	122996.807492	106064.387819	359140.721117	37839.805542	100608.447853	3913.074843	43622493.052960	2295924.301933	293248.970578	411478.429862	10021354.135897	577240.303755	36526050.365036	1526702.790579	
103.282967	122379.590139	105784.115314	332809.939021	35303.377585	95244.989997	3736.137701	43654572.050376	2298374.841844	293481.430468	412021.527556	10021354.135897	577240.303755	36526947.854896	1528958.968120	
104.285714	121807.161106	105523.593320	308352.679064	32932.507145	90140.475472	3566.009788	43684490.341806	2300668.994375	293697.342552	412528.895372	10021354.135897	577240.303755	36527780.805922	1531061.052343	
105.288462	121276.996978	105281.702842	285662.995101	30717.985278	85281.299317	3402.433451	43712369.066088	2302815.353753	293897.642516	413002.524676	10021354.135897	577240.303755	36528552.860528	1533017.668690	
106.291209	120786.447166	105057.306349	264634.753674	28650.822228	80655.573046	3245.183243	43738327.957356	2304822.320035	294083.268757	413444.368144	10021354.135897	577240.303755	36529267.806833	1534837.348118	
107.293956	120332.918068	104849.292787	245164.007802	26722.283803	76252.288497	3094.050286	43762483.645314	2306698.049051	294255.140320	413856.324074	10021354.135897	577240.303755	36529929.349493	1536528.419224	
108.296703	119913.873066	104656.577576	227148.996974	24923.891370	72061.317830	2948.842270	43784949.655236	2308450.452404	294414.156895	414240.236379	10021354.135897	577240.303755	36530541.109706	1538099.008255	
109.299451	119526.832531	104478.102611	210490.147157	23247.421862	68073.413524	2809.383456	43805836.407965	2310087.197475	294561.198823	414597.894596	10021354.135897	577240.303755	36531106.625207	1539557.039098	
110.302198	119169.373820	104312.836260	195090.070790	21684.907773	64280.208384	2675.514672	43825251.219917	2311615.707415	294697.127090	414931.033879	10021354.135897	577240.303755	36531629.350268	1540910.233286	
111.304945	118839.131275	104159.773369	180853.566788	20228.637159	60674.215531	2547.093318	43843298.303076	2313043.161153	294822.783330	415241.335002	10021354.135897	577240.303755	36532112.655704	1542166.109997	
112.307692	118533.796228	104017.935254	167687.620539	18871.153637	57248.828412	2423.993360	43860078.764996	2314376.493390	294938.989825	415530.424358	10021354.135897	577240.303755	36532559.828866	1543331.986052	
113.310440	118251.116994	103886.369711	155501.403907	17605.256390	53998.320792	2306.105337	43875690.608804	2315622.394603	295046.549504	415799.873960	10021354.135897	577240.303755	36532974.073644	1544414.975916	
114.313187	117988.898875	103764.151005	144206.275228	16424.000160	50917.846762	2193.336353	43890228.733193	2316787.311042	295146.245942	416051.201440	10021354.135897	577240.303755	36533358.510468	1545421.991701	
115.315934	117745.004162	103650.379881	133715.779315	15320.695252	48003.440730	2085.610084	43903784.932430	2317877.444732	295238.843363	416285.870052	10021354.135897	577240.303755	36533716.176306	1546359.743161	
116.318681	117517.354407	103544.184321	123945.715370	14288.910206	45252.000104	1982.866379	43916447.844086	2318898.751092	295325.086033	416505.288002	10021354.135897	577240.303755	36534050.021620	1547234.733606	
117.321429	117304.998382	103445.089385	114847.820378	13323.917329	42653.535835	1884.879012	43928276.246919	2319855.655845	295405.398486	416710.458429	10021354.135897	577240.303755	36534361.472581	1548051.169060	
118.324176	117107.598529	103352.868637	106399.074006	12422.549537	40195.775069	1791.347715	43939305.570185	2320751.198462	295479.982211	416902.035649	10021354.135897	577240.303755	36534651.093182	1548811.453472	
119.326923	116924.295107	103267.130607	98562.512216	11581.261427	37871.293830	1702.078712	43949580.735360	2321588.750510	295549.163487	417080.778745	10021354.135897	577240.303755	36534920.134635	1549518.748892	
120.329670	116754.244599	103187.491672	91301.786328	10796.596360	35673.057419	1616.887814	43959145.648512	2322371.595984	295613.263142	417247.428169	10021354.135897	577240.303755	36535169.824076	1550176.153170	
121.332418	116596.619718	103113.576069	84581.163014	10065.186455	33594.420413	1535.600421	43968043.200299	2323102.931309	295672.596556	417402.705747	10021354.135897	577240.303755	36535401.364562	1550786.699962	
122.335165	116450.609397	103045.015881	78365.524306	9383.752591	31629.126666	1458.051515	43976315.265967	2323785.865336	295727.473663	417547.314677	10021354.135897	577240.303755	36535615.935070	1551353.358726	
123.337912	116315.418801	102981.451050	72620.367590	8749.104408	29771.309311	1384.085668	43984002.705353	2324423.419347	295778.198945	417681.939527	10021354.135897	577240.303755	36535814.690498	1551879.034726	
124.340659	116190.269315	102922.529367	67311.805609	8158.140306	28015.490754	1313.557038	43991145.362882	2325018.527051	295825.071440	417807.246238	10021354.135897	577240.303755	36535998.761666	1552366.569026	
125.343407	116074.398555	102867.906477	62406.566460	7607.847445	26356.582679	1246.329368	43997782.067571	2325574.034588	295868.384735	417923.882122	10021354.135897	577240.303755	36536169.255316	1552818.738497	
126.346154	115967.060358	102817.245879	57871.993598	7095.301746	24789.886050	1182.275989	44003950.633024	2326092.700522	295908.426970	418032.475863	10021354.135897	577240.303755	36536327.254111	1553238.255812	
127.348901	115867.524791	102770.218924	53676.045834	6617.667889	23311.091103	1121.279819	44009687.857436	2326577.195850	295945.480837	418133.637517	10021354.135897	577240.303755	36536473.816633	1553627.769447	
128.351648	115775.078143	102726.504817	49787.297333	6172.199314	21916.277353	1063.233362	44015029.523592	2327030.103996	295979.823579	418227.958511	10021354.135897	577240.303755	36536609.977388	1553989.863684	
129.354396	115689.022933	102685.790613	46174.937618	5756.238223	20601.913592	1008.038708	44020010.398866	2327453.920813	296011.726991	418316.011643	10021354.135897	577240.303755	36536736.746803	1554327.058606	
130.357143	115608.677901	102647.771223	42808.771568	5367.215577	19364.857888	955.607534	44024664.235223	2327851.054580	296041.457420	418398.351085	10021354.135897	577240.303755	36536855.111223	1554641.810102	
131.359890	115533.615651	102612.245808	39669.538376	5003.207040	18200.678797	905.812706	44029014.982474	2328223.347846	296069.184701	418475.386600	10021354.135897	577240.303755	36536965.698889	1554935.804001	
132.362637	115463.748519	102579.157178	36753.233996	4663.252458	17103.647574	858.482391	44033072.425779	2328571.793631	296094.944131	418547.314343	10021354.135897	577240.303755	36537068.654652	1555209.620955	
133.365385	115398.788085	102548.370444	34047.476399	4346.029538	16070.138736	813.501304	44036852.751772	2328897.683435	296118.845008	418614.415280	10021354.135897	577240.303755	36537164.401819	1555464.375892	
134.368132	115338.448700	102519.752290	31539.963275	4050.241575	15096.700324	770.759422	44040371.891783	2329202.281575	296140.995918	418676.965138	10021354.135897	577240.303755	36537253.359358	1555701.169828	
135.370879	115282.450090	102493.172019	29218.583453	3774.623160	14180.033373	730.151409	44043645.429332	2329486.820307	296161.503753	418735.233105	10021354.135897	577240.303755	36537335.938239	1555921.082372	
136.373626	115230.517356	102468.501549	27071.416897	3517.940178	13316.991908	691.576614	44046688.600130	2329752.499828	296180.473709	418789.481831	10021354.135897	577240.303755	36537412.541443	1556125.171731	
137.376374	115182.380977	102445.615415	25086.734708	3278.989810	12504.582949	654.939076	44049516.292078	2330000.488273	296198.009289	418839.967426	10021354.135897	577240.303755	36537483.563956	1556314.474709	
138.379121	115137.776807	102424.390768	23252.999121	3056.600533	11739.966509	620.147518	44052143.045266	2330231.921716	296214.212297	418886.939464	10021354.135897	577240.303755	36537549.392773	1556490.006702	
139.381868	115096.446073	102404.707379	21558.863512	2849.632118	11020.455593	587.115352	44054583.051977	2330447.904175	296229.182844	418930.640977	10021354.135897	577240.303755	36537610.406896	1556652.761708	
140.384615	115058.135383	102386.447633	19993.172390	2656.975630	10343.516200	555.760674	44056850.156680	2330649.507602	296243.019348	418971.308461	10021354.135897	577240.303755	36537666.977332	1556803.712316	
141.387363	115022.596717	102369.496533	18544.961400	2477.553433	9706.767319	526.006270	44058957.856036	2330837.771893	296255.818527	419009.171871	10021354.135897	577240.303755	36537719.467098	1556943.809715	
142.390110	114989.587432	102353.741698	17203.457327	2310.319182	9107.980935	497.779612	44060919.298898	2331013.704883	296267.675408	419044.454625	10021354.135897	577240.303755	36537768.231218	1557073.983687	
143.392857	114958.870261	102339.073365	15958.078088	2154.257830	8545.082024	471.012859	44062747.286306	2331178.282345	296278.683321	419077.373602	10021354.135897	577240.303755	36537813.616722	1557195.142612	
144.395604	114930.213313	102325.384387	14798.432739	2008.385624	8016.148556	445.642854	44064454.271490	2331332.447993	296288.933901	419108.139142	10021354.135897	577240.303755	36537855.962648	1557308.173466	
145.398352	114903.419630	102312.583167	13715.762007	1871.840523	7519.275565	421.605761	44066051.038392	2331477.035429	296298.504406	419136.935120	10021354.135897	577240.303755	36537895.557551	1557413.837008	
146.401099	114878.450785	102300.648298	12708.956324	1744.281392	7052.191810	398.819449	44067540.996341	2331612.419425	296307.404740	419163.831437	10021354.135897	577240.303755	36537932.461265	1557512.321090	
147.403846	114855.218527	102289.537496	11774.422876	1625.252985	6613.222563	377.221338	44068929.469378	2331739.064157	296315.666656	419188.924025	10021354.135897	577240.303755	36537966.804325	1557603.977362	
148.406593	114833.623497	102279.203761	10907.998694	1514.273322	6200.826414	356.753778	44070222.224472	2331857.454261	296323.326923	419212.314878	10021354.135897	577240.303755	36537998.733090	1557689.195412	
